-0.50000 5.09612635 1.05196903 1.93708583 
-0.49900 5.09636182 1.01999901 1.93809320 
-0.49800 5.09659949 0.98953062 1.93905525 
-0.49700 5.09683947 0.96047089 1.93997466 
-0.49600 5.09708189 0.93273400 1.94085390 
-0.49499 5.09732681 0.90624061 1.94169526 
-0.49399 5.09757433 0.88091727 1.94250087 
-0.49299 5.09782451 0.85669589 1.94327272 
-0.49199 5.09807738 0.83351333 1.94401264 
-0.49099 5.09833300 0.81131089 1.94472235 
-0.48999 5.09859139 0.79003400 1.94540344 
-0.48899 5.09885258 0.76963187 1.94605739 
-0.48799 5.09911657 0.75005713 1.94668561 
-0.48699 5.09938339 0.73126563 1.94728937 
-0.48599 5.09965301 0.71321610 1.94786991 
-0.48498 5.09992545 0.69586999 1.94842835 
-0.48398 5.10020069 0.67919122 1.94896576 
-0.48298 5.10047871 0.66314602 1.94948312 
-0.48198 5.10075950 0.64770272 1.94998139 
-0.48098 5.10104303 0.63283162 1.95046143 
-0.47998 5.10132928 0.61850483 1.95092406 
-0.47898 5.10161822 0.60469616 1.95137007 
-0.47798 5.10190980 0.59138098 1.95180017 
-0.47698 5.10220401 0.57853609 1.95221505 
-0.47598 5.10250080 0.56613965 1.95261536 
-0.47497 5.10280013 0.55417111 1.95300170 
-0.47397 5.10310196 0.54261104 1.95337465 
-0.47297 5.10340625 0.53144113 1.95373474 
-0.47197 5.10371295 0.52064408 1.95408248 
-0.47097 5.10402202 0.51020355 1.95441835 
-0.46997 5.10433341 0.50010407 1.95474281 
-0.46897 5.10464707 0.49033103 1.95505627 
-0.46797 5.10496295 0.48087056 1.95535915 
-0.46697 5.10528100 0.47170956 1.95565182 
-0.46597 5.10560118 0.46283557 1.95593466 
-0.46496 5.10592342 0.45423681 1.95620799 
-0.46396 5.10624768 0.44590207 1.95647214 
-0.46296 5.10657390 0.43782073 1.95672741 
-0.46196 5.10690203 0.42998268 1.95697410 
-0.46096 5.10723202 0.42237832 1.95721248 
-0.45996 5.10756381 0.41499853 1.95744280 
-0.45896 5.10789734 0.40783461 1.95766531 
-0.45796 5.10823257 0.40087828 1.95788024 
-0.45696 5.10856942 0.39412169 1.95808781 
-0.45596 5.10890786 0.38755730 1.95828823 
-0.45495 5.10924782 0.38117797 1.95848169 
-0.45395 5.10958924 0.37497687 1.95866838 
-0.45295 5.10993207 0.36894748 1.95884847 
-0.45195 5.11027625 0.36308359 1.95902214 
-0.45095 5.11062172 0.35737925 1.95918953 
-0.44995 5.11096843 0.35182879 1.95935079 
-0.44895 5.11131631 0.34642679 1.95950607 
-0.44795 5.11166532 0.34116805 1.95965550 
-0.44695 5.11201538 0.33604762 1.95979920 
-0.44595 5.11236645 0.33106074 1.95993729 
-0.44494 5.11271847 0.32620287 1.96006987 
-0.44394 5.11307137 0.32146965 1.96019707 
-0.44294 5.11342510 0.31685692 1.96031896 
-0.44194 5.11377960 0.31236067 1.96043565 
-0.44094 5.11413481 0.30797707 1.96054722 
-0.43994 5.11449067 0.30370244 1.96065376 
-0.43894 5.11484712 0.29953326 1.96075533 
-0.43794 5.11520410 0.29546613 1.96085201 
-0.43694 5.11556156 0.29149781 1.96094386 
-0.43594 5.11591944 0.28762517 1.96103095 
-0.43493 5.11627767 0.28384522 1.96111334 
-0.43393 5.11663619 0.28015507 1.96119106 
-0.43293 5.11699495 0.27655194 1.96126418 
-0.43193 5.11735389 0.27303318 1.96133274 
-0.43093 5.11771295 0.26959623 1.96139677 
-0.42993 5.11807206 0.26623860 1.96145632 
-0.42893 5.11843117 0.26295794 1.96151142 
-0.42793 5.11879022 0.25975195 1.96156209 
-0.42693 5.11914914 0.25661843 1.96160836 
-0.42593 5.11950788 0.25355526 1.96165025 
-0.42492 5.11986638 0.25056041 1.96168779 
-0.42392 5.12022457 0.24763189 1.96172099 
-0.42292 5.12058241 0.24476781 1.96174986 
-0.42192 5.12093982 0.24196635 1.96177442 
-0.42092 5.12129674 0.23922573 1.96179466 
-0.41992 5.12165312 0.23654424 1.96181060 
-0.41892 5.12200890 0.23392026 1.96182223 
-0.41792 5.12236401 0.23135218 1.96182956 
-0.41692 5.12271839 0.22883848 1.96183257 
-0.41592 5.12307199 0.22637767 1.96183127 
-0.41491 5.12342474 0.22396833 1.96182564 
-0.41391 5.12377659 0.22160907 1.96181568 
-0.41291 5.12412746 0.21929856 1.96180136 
-0.41191 5.12447731 0.21703551 1.96178267 
-0.41091 5.12482607 0.21481867 1.96175960 
-0.40991 5.12517368 0.21264684 1.96173211 
-0.40891 5.12552008 0.21051884 1.96170019 
-0.40791 5.12586521 0.20843355 1.96166380 
-0.40691 5.12620901 0.20638988 1.96162293 
-0.40591 5.12655141 0.20438676 1.96157753 
-0.40490 5.12689237 0.20242317 1.96152758 
-0.40390 5.12723181 0.20049813 1.96147303 
-0.40290 5.12756968 0.19861067 1.96141386 
-0.40190 5.12790591 0.19675986 1.96135001 
-0.40090 5.12824045 0.19494481 1.96128145 
-0.39990 5.12857324 0.19316463 1.96120814 
-0.39890 5.12890422 0.19141848 1.96113001 
-0.39790 5.12923332 0.18970555 1.96104703 
-0.39690 5.12956049 0.18802503 1.96095913 
-0.39590 5.12988566 0.18637616 1.96086628 
-0.39489 5.13020879 0.18475819 1.96076840 
-0.39389 5.13052980 0.18317039 1.96066544 
-0.39289 5.13084864 0.18161206 1.96055734 
-0.39189 5.13116525 0.18008252 1.96044403 
-0.39089 5.13147958 0.17858111 1.96032545 
-0.38989 5.13179155 0.17710717 1.96020153 
-0.38889 5.13210112 0.17566009 1.96007220 
-0.38789 5.13240823 0.17423926 1.95993737 
-0.38689 5.13271282 0.17284410 1.95979698 
-0.38589 5.13301482 0.17147402 1.95965095 
-0.38488 5.13331420 0.17012848 1.95949919 
-0.38388 5.13361087 0.16880694 1.95934162 
-0.38288 5.13390480 0.16750887 1.95917816 
-0.38188 5.13419593 0.16623376 1.95900871 
-0.38088 5.13448419 0.16498112 1.95883318 
-0.37988 5.13476954 0.16375046 1.95865148 
-0.37888 5.13505192 0.16254133 1.95846350 
-0.37788 5.13533127 0.16135326 1.95826915 
-0.37688 5.13560754 0.16018582 1.95806833 
-0.37588 5.13588068 0.15903856 1.95786091 
-0.37487 5.13615063 0.15791108 1.95764681 
-0.37387 5.13641735 0.15680297 1.95742590 
-0.37287 5.13668078 0.15571384 1.95719806 
-0.37187 5.13694086 0.15464329 1.95696318 
-0.37087 5.13719756 0.15359095 1.95672113 
-0.36987 5.13745081 0.15255647 1.95647179 
-0.36887 5.13770057 0.15153948 1.95621503 
-0.36787 5.13794680 0.15053964 1.95595071 
-0.36687 5.13818944 0.14955661 1.95567869 
-0.36587 5.13842844 0.14859007 1.95539884 
-0.36486 5.13866377 0.14763970 1.95511102 
-0.36386 5.13889538 0.14670518 1.95481506 
-0.36286 5.13912322 0.14578623 1.95451083 
-0.36186 5.13934725 0.14488254 1.95419815 
-0.36086 5.13956743 0.14399382 1.95387688 
-0.35986 5.13978372 0.14311981 1.95354685 
-0.35886 5.13999607 0.14226022 1.95320788 
-0.35786 5.14020445 0.14141480 1.95285980 
-0.35686 5.14040883 0.14058328 1.95250244 
-0.35586 5.14060916 0.13976542 1.95213561 
-0.35485 5.14080541 0.13896097 1.95175911 
-0.35385 5.14099755 0.13816969 1.95137276 
-0.35285 5.14118555 0.13739136 1.95097636 
-0.35185 5.14136937 0.13662574 1.95056970 
-0.35085 5.14154898 0.13587261 1.95015256 
-0.34985 5.14172437 0.13513177 1.94972475 
-0.34885 5.14189549 0.13440300 1.94928602 
-0.34785 5.14206234 0.13368610 1.94883616 
-0.34685 5.14222488 0.13298087 1.94837493 
-0.34585 5.14238309 0.13228712 1.94790208 
-0.34484 5.14253697 0.13160465 1.94741738 
-0.34384 5.14268648 0.13093330 1.94692055 
-0.34284 5.14283162 0.13027287 1.94641136 
-0.34184 5.14297237 0.12962319 1.94588951 
-0.34084 5.14310872 0.12898410 1.94535474 
-0.33984 5.14324067 0.12835542 1.94480676 
-0.33884 5.14336821 0.12773701 1.94424528 
-0.33784 5.14349133 0.12712869 1.94367000 
-0.33684 5.14361004 0.12653032 1.94308060 
-0.33584 5.14372434 0.12594175 1.94247676 
-0.33483 5.14383423 0.12536283 1.94185817 
-0.33383 5.14393972 0.12479342 1.94122447 
-0.33283 5.14404081 0.12423339 1.94057532 
-0.33183 5.14413753 0.12368260 1.93991037 
-0.33083 5.14422989 0.12314092 1.93922923 
-0.32983 5.14431791 0.12260822 1.93853154 
-0.32883 5.14440161 0.12208438 1.93781689 
-0.32783 5.14448102 0.12156928 1.93708489 
-0.32683 5.14455617 0.12106280 1.93633512 
-0.32583 5.14462709 0.12056482 1.93556714 
-0.32482 5.14469382 0.12007525 1.93478051 
-0.32382 5.14475640 0.11959396 1.93397479 
-0.32282 5.14481488 0.11912085 1.93314948 
-0.32182 5.14486930 0.11865582 1.93230412 
-0.32082 5.14491972 0.11819877 1.93143819 
-0.31982 5.14496620 0.11774961 1.93055118 
-0.31882 5.14500880 0.11730823 1.92964256 
-0.31782 5.14504758 0.11687456 1.92871176 
-0.31682 5.14508262 0.11644849 1.92775822 
-0.31582 5.14511400 0.11602995 1.92678135 
-0.31481 5.14514180 0.11561884 1.92578054 
-0.31381 5.14516611 0.11521509 1.92475515 
-0.31281 5.14518701 0.11481863 1.92370453 
-0.31181 5.14520461 0.11442936 1.92262802 
-0.31081 5.14521901 0.11404722 1.92152491 
-0.30981 5.14523033 0.11367213 1.92039447 
-0.30881 5.14523867 0.11330404 1.91923596 
-0.30781 5.14524416 0.11294285 1.91804861 
-0.30681 5.14524693 0.11258852 1.91683161 
-0.30581 5.14524711 0.11224098 1.91558412 
-0.30480 5.14524485 0.11190016 1.91430529 
-0.30380 5.14524029 0.11156601 1.91299423 
-0.30280 5.14523359 0.11123847 1.91164999 
-0.30180 5.14522491 0.11091749 1.91027163 
-0.30080 5.14521443 0.11060300 1.90885813 
-0.29980 5.14520230 0.11029496 1.90740847 
-0.29880 5.14518874 0.10999331 1.90592155 
-0.29780 5.14517391 0.10969802 1.90439627 
-0.29680 5.14515803 0.10940903 1.90283146 
-0.29580 5.14514130 0.10912629 1.90122590 
-0.29479 5.14512393 0.10884977 1.89957833 
-0.29379 5.14510616 0.10857942 1.89788744 
-0.29279 5.14508820 0.10831520 1.89615187 
-0.29179 5.14507030 0.10805708 1.89437019 
-0.29079 5.14505270 0.10780501 1.89254092 
-0.28979 5.14503566 0.10755896 1.89066250 
-0.28879 5.14501944 0.10731889 1.88873334 
-0.28779 5.14500431 0.10708478 1.88675173 
-0.28679 5.14499055 0.10685659 1.88471593 
-0.28579 5.14497843 0.10663429 1.88262409 
-0.28478 5.14496826 0.10641785 1.88047430 
-0.28378 5.14496031 0.10620725 1.87826455 
-0.28278 5.14495490 0.10600245 1.87599274 
-0.28178 5.14495234 0.10580343 1.87365666 
-0.28078 5.14495293 0.10561016 1.87125402 
-0.27978 5.14495699 0.10542263 1.86878240 
-0.27878 5.14496483 0.10524080 1.86623927 
-0.27778 5.14497678 0.10506466 1.86362197 
-0.27678 5.14499315 0.10489417 1.86092771 
-0.27578 5.14501426 0.10472933 1.85815356 
-0.27477 5.14504042 0.10457010 1.85529644 
-0.27377 5.14507193 0.10441648 1.85235310 
-0.27277 5.14510911 0.10426842 1.84932014 
-0.27177 5.14515222 0.10412592 1.84619396 
-0.27077 5.14520156 0.10398895 1.84297076 
-0.26977 5.14525736 0.10385749 1.83964654 
-0.26877 5.14531987 0.10373151 1.83621707 
-0.26777 5.14538929 0.10361099 1.83267789 
-0.26677 5.14546579 0.10349591 1.82902426 
-0.26577 5.14554950 0.10338623 1.82525120 
-0.26476 5.14564051 0.10328193 1.82135338 
-0.26376 5.14573885 0.10318297 1.81732518 
-0.26276 5.14584448 0.10308933 1.81316062 
-0.26176 5.14595729 0.10300095 1.80885336 
-0.26076 5.14607709 0.10291780 1.80439662 
-0.25976 5.14620356 0.10283984 1.79978321 
-0.25876 5.14633627 0.10276700 1.79500544 
-0.25776 5.14647467 0.10269922 1.79005509 
-0.25676 5.14661802 0.10263645 1.78492340 
-0.25576 5.14676540 0.10257860 1.77960096 
-0.25475 5.14691567 0.10252559 1.77407769 
-0.25375 5.14706745 0.10247731 1.76834277 
-0.25275 5.14721905 0.10243367 1.76238454 
-0.25175 5.14736845 0.10239453 1.75619046 
-0.25075 5.14751323 0.10235976 1.74974700 
-0.24975 5.14765051 0.10232918 1.74303950 
-0.24875 5.14777689 0.10230261 1.73605210 
-0.24775 5.14788836 0.10227984 1.72876758 
-0.24675 5.14798017 0.10226062 1.72116721 
-0.24575 5.14804677 0.10224468 1.71323055 
-0.24474 5.14808160 0.10223168 1.70493526 
-0.24374 5.14807699 0.10222125 1.69625687 
-0.24274 5.14802392 0.10221298 1.68716846 
-0.24174 5.14791179 0.10220635 1.67764035 
-0.24074 5.14772819 0.10220080 1.66763973 
-0.23974 5.14745848 0.10219566 1.65713015 
-0.23874 5.14708545 0.10219014 1.64607101 
-0.23774 5.14658882 0.10218336 1.63441685 
-0.23674 5.14594460 0.10217423 1.62211657 
-0.23574 5.14512440 0.10216151 1.60911241 
-0.23473 5.14409449 0.10214372 1.59533875 
-0.23373 5.14281467 0.10211911 1.58072052 
-0.23273 5.14123690 0.10208558 1.56517129 
-0.23173 5.13930344 0.10204064 1.54859074 
-0.23073 5.13694464 0.10198124 1.53086139 
-0.22973 5.13407601 0.10190372 1.51184429 
-0.22873 5.13059443 0.10180355 1.49137314 
-0.22773 5.12637321 0.10167514 1.46924623 
-0.22673 5.12125560 0.10151150 1.44521500 
-0.22573 5.11504613 0.10130375 1.41896736 
-0.22472 5.10749918 0.10104048 1.39010257 
-0.22372 5.09830409 0.10070675 1.35809185 
