-1.00000 5.015663617064 1.969055969791
-0.99800 5.015397207168 1.969056188026
-0.99600 5.015136282585 1.969056396762
-0.99399 5.014880739566 1.969056595997
-0.99199 5.014630478206 1.969056785725
-0.98999 5.014385402270 1.969056965942
-0.98799 5.014145419032 1.969057136646
-0.98599 5.013910439120 1.969057297832
-0.98398 5.013680376366 1.969057449497
-0.98198 5.013455147669 1.969057591639
-0.97998 5.013234672863 1.969057724255
-0.97798 5.013018874587 1.969057847343
-0.97598 5.012807678171 1.969057960900
-0.97397 5.012601011521 1.969058064924
-0.97197 5.012398805009 1.969058159414
-0.96997 5.012200991373 1.969058244367
-0.96797 5.012007505621 1.969058319784
-0.96597 5.011818284936 1.969058385661
-0.96396 5.011633268589 1.969058441999
-0.96196 5.011452397853 1.969058488796
-0.95996 5.011275615926 1.969058526051
-0.95796 5.011102867856 1.969058553764
-0.95596 5.010934100465 1.969058571935
-0.95395 5.010769262280 1.969058580562
-0.95195 5.010608303472 1.969058579645
-0.94995 5.010451175789 1.969058569185
-0.94795 5.010297832496 1.969058549181
-0.94595 5.010148228320 1.969058519632
-0.94394 5.010002319394 1.969058480539
-0.94194 5.009860063206 1.969058431902
-0.93994 5.009721418548 1.969058373720
-0.93794 5.009586345471 1.969058305993
-0.93594 5.009454805237 1.969058228721
-0.93393 5.009326760276 1.969058141905
-0.93193 5.009202174146 1.969058045543
-0.92993 5.009081011493 1.969057939636
-0.92793 5.008963238012 1.969057824182
-0.92593 5.008848820412 1.969057699182
-0.92392 5.008737726383 1.969057564635
-0.92192 5.008629924558 1.969057420539
-0.91992 5.008525384487 1.969057266895
-0.91792 5.008424076604 1.969057103700
-0.91592 5.008325972196 1.969056930953
-0.91391 5.008231043379 1.969056748653
-0.91191 5.008139263070 1.969056556798
-0.90991 5.008050604961 1.969056355385
-0.90791 5.007965043497 1.969056144412
-0.90591 5.007882553849 1.969055923876
-0.90390 5.007803111895 1.969055693775
-0.90190 5.007726694196 1.969055454104
-0.89990 5.007653277979 1.969055204859
-0.89790 5.007582841114 1.969054946037
-0.89590 5.007515362098 1.969054677632
-0.89389 5.007450820034 1.969054399640
-0.89189 5.007389194619 1.969054112054
-0.88989 5.007330466122 1.969053814868
-0.88789 5.007274615371 1.969053508077
-0.88589 5.007221623738 1.969053191671
-0.88388 5.007171473125 1.969052865644
-0.88188 5.007124145946 1.969052529988
-0.87988 5.007079625123 1.969052184692
-0.87788 5.007037894064 1.969051829747
-0.87588 5.006998936655 1.969051465144
-0.87387 5.006962737250 1.969051090870
-0.87187 5.006929280655 1.969050706914
-0.86987 5.006898552123 1.969050313264
-0.86787 5.006870537341 1.969049909905
-0.86587 5.006845222419 1.969049496825
-0.86386 5.006822593886 1.969049074008
-0.86186 5.006802638675 1.969048641438
-0.85986 5.006785344118 1.969048199099
-0.85786 5.006770697938 1.969047746973
-0.85586 5.006758688239 1.969047285043
-0.85385 5.006749303501 1.969046813287
-0.85185 5.006742532573 1.969046331688
-0.84985 5.006738364665 1.969045840222
-0.84785 5.006736789341 1.969045338868
-0.84585 5.006737796517 1.969044827603
-0.84384 5.006741376450 1.969044306402
-0.84184 5.006747519734 1.969043775240
-0.83984 5.006756217296 1.969043234092
-0.83784 5.006767460391 1.969042682928
-0.83584 5.006781240598 1.969042121721
-0.83383 5.006797549812 1.969041550442
-0.83183 5.006816380242 1.969040969058
-0.82983 5.006837724407 1.969040377539
-0.82783 5.006861575133 1.969039775851
-0.82583 5.006887925544 1.969039163960
-0.82382 5.006916769065 1.969038541830
-0.82182 5.006948099417 1.969037909424
-0.81982 5.006981910613 1.969037266704
-0.81782 5.007018196952 1.969036613632
-0.81582 5.007056953021 1.969035950166
-0.81381 5.007098173691 1.969035276265
-0.81181 5.007141854110 1.969034591885
-0.80981 5.007187989708 1.969033896982
-0.80781 5.007236576188 1.969033191511
-0.80581 5.007287609531 1.969032475425
-0.80380 5.007341085984 1.969031748674
-0.80180 5.007397002069 1.969031011210
-0.79980 5.007455354572 1.969030262981
-0.79780 5.007516140546 1.969029503936
-0.79580 5.007579357308 1.969028734019
-0.79379 5.007645002440 1.969027953177
-0.79179 5.007713073783 1.969027161352
-0.78979 5.007783569440 1.969026358487
-0.78779 5.007856487772 1.969025544523
-0.78579 5.007931827398 1.969024719398
-0.78378 5.008009587190 1.969023883052
-0.78178 5.008089766280 1.969023035421
-0.77978 5.008172364052 1.969022176440
-0.77778 5.008257380144 1.969021306043
-0.77578 5.008344814447 1.969020424163
-0.77377 5.008434667102 1.969019530731
-0.77177 5.008526938503 1.969018625677
-0.76977 5.008621629292 1.969017708929
-0.76777 5.008718740362 1.969016780415
-0.76577 5.008818272854 1.969015840060
-0.76376 5.008920228159 1.969014887789
-0.76176 5.009024607916 1.969013923526
-0.75976 5.009131414008 1.969012947191
-0.75776 5.009240648569 1.969011958706
-0.75576 5.009352313977 1.969010957990
-0.75375 5.009466412855 1.969009944960
-0.75175 5.009582948075 1.969008919534
-0.74975 5.009701922754 1.969007881627
-0.74775 5.009823340253 1.969006831154
-0.74575 5.009947204177 1.969005768026
-0.74374 5.010073518379 1.969004692157
-0.74174 5.010202286953 1.969003603456
-0.73974 5.010333514239 1.969002501833
-0.73774 5.010467204822 1.969001387197
-0.73574 5.010603363531 1.969000259453
-0.73373 5.010741995439 1.968999118509
-0.73173 5.010883105864 1.968997964269
-0.72973 5.011026700365 1.968996796637
-0.72773 5.011172784748 1.968995615515
-0.72573 5.011321365063 1.968994420805
-0.72372 5.011472447604 1.968993212407
-0.72172 5.011626038909 1.968991990222
-0.71972 5.011782145761 1.968990754147
-0.71772 5.011940775188 1.968989504081
-0.71572 5.012101934462 1.968988239919
-0.71371 5.012265631099 1.968986961557
-0.71171 5.012431872864 1.968985668891
-0.70971 5.012600667766 1.968984361813
-0.70771 5.012772024058 1.968983040218
-0.70571 5.012945950243 1.968981703996
-0.70370 5.013122455068 1.968980353040
-0.70170 5.013301547529 1.968978987239
-0.69970 5.013483236867 1.968977606484
-0.69770 5.013667532576 1.968976210663
-0.69570 5.013854444395 1.968974799664
-0.69369 5.014043982314 1.968973373376
-0.69169 5.014236156574 1.968971931683
-0.68969 5.014430977665 1.968970474473
-0.68769 5.014628456329 1.968969001631
-0.68569 5.014828603562 1.968967513041
-0.68368 5.015031430614 1.968966008587
-0.68168 5.015236948987 1.968964488153
-0.67968 5.015445170441 1.968962951621
-0.67768 5.015656106990 1.968961398874
-0.67568 5.015869770908 1.968959829793
-0.67367 5.016086174725 1.968958244258
-0.67167 5.016305331236 1.968956642151
-0.66967 5.016527253494 1.968955023351
-0.66767 5.016751954816 1.968953387737
-0.66567 5.016979448785 1.968951735188
-0.66366 5.017209749247 1.968950065582
-0.66166 5.017442870320 1.968948378797
-0.65966 5.017678826391 1.968946674709
-0.65766 5.017917632117 1.968944953196
-0.65566 5.018159302432 1.968943214133
-0.65365 5.018403852542 1.968941457397
-0.65165 5.018651297936 1.968939682860
-0.64965 5.018901654380 1.968937890399
-0.64765 5.019154937926 1.968936079887
-0.64565 5.019411164909 1.968934251196
-0.64364 5.019670351955 1.968932404201
-0.64164 5.019932515982 1.968930538772
-0.63964 5.020197674199 1.968928654781
-0.63764 5.020465844115 1.968926752099
-0.63564 5.020737043541 1.968924830596
-0.63363 5.021011290590 1.968922890142
-0.63163 5.021288603684 1.968920930604
