-0.50000 5.48889057 1.96504706
-0.49900 5.49617453 1.96501115
-0.49800 5.50379798 1.96497107
-0.49700 5.51177848 1.96492660
-0.49600 5.52013483 1.96487751
-0.49499 5.52888724 1.96482354
-0.49399 5.53805737 1.96476442
-0.49299 5.54766852 1.96469986
-0.49199 5.55774576 1.96462953
-0.49099 5.56831607 1.96455310
-0.48999 5.57940854 1.96447019
-0.48899 5.59105452 1.96438040
-0.48799 5.60328791 1.96428329
-0.48699 5.61614533 1.96417840
-0.48599 5.62966641 1.96406520
-0.48498 5.64389411 1.96394313
-0.48398 5.65887503 1.96381159
-0.48298 5.67465978 1.96366991
-0.48198 5.69130340 1.96351737
-0.48098 5.70886585 1.96335318
-0.47998 5.72741252 1.96317647
-0.47898 5.74701483 1.96298629
-0.47798 5.76775089 1.96278159
-0.47698 5.78970630 1.96256124
-0.47598 5.81297497 1.96232398
-0.47497 5.83766014 1.96206841
-0.47397 5.86387549 1.96179299
-0.47297 5.89174642 1.96149604
-0.47197 5.92141153 1.96117565
-0.47097 5.95302431 1.96082975
-0.46997 5.98675507 1.96045601
-0.46897 6.02279322 1.96005181
-0.46797 6.06134985 1.95961426
-0.46697 6.10266077 1.95914010
-0.46597 6.14699006 1.95862568
-0.46496 6.19463416 1.95806687
-0.46396 6.24592674 1.95745903
-0.46296 6.30124445 1.95679688
-0.46196 6.36101361 1.95607446
-0.46096 6.42571824 1.95528495
-0.45996 6.49590967 1.95442058
-0.45896 6.57221789 1.95347242
-0.45796 6.65536535 1.95243022
-0.45696 6.74618354 1.95128214
-0.45596 6.84563313 1.95001444
-0.45495 6.95482853 1.94861116
-0.45395 7.07506801 1.94705363
-0.45295 7.20787087 1.94531993
-0.45195 7.35502343 1.94338420
-0.45095 7.51863657 1.94121581
-0.44995 7.70121781 1.93877822
-0.44895 7.90576253 1.93602765
-0.44795 8.13586998 1.93291132
-0.44695 8.39589203 1.92936519
-0.44595 8.69112522 1.92531105
-0.44494 9.02806052 1.92065271
-0.44394 9.41471085 1.91527099
-0.44294 9.86104374 1.90901710
-0.44194 10.37955700 1.90170373
-0.44094 10.98605032 1.89309315
-0.43994 11.70066541 1.88288101
-0.43894 12.54929395 1.87067436
-0.43794 13.56548556 1.85596156
-0.43694 14.79302185 1.83807148
-0.43594 16.28934042 1.81611858
-0.43493 18.12994205 1.78893114
-0.43393 20.41366102 1.75496320
-0.43293 23.26789291 1.71220213
-0.43193 26.85080213 1.65811438
-0.43093 31.34263562 1.58974659
-0.42993 36.90814381 1.50425737
-0.42893 43.59603837 1.40041517
-0.42793 51.13320570 1.28176387
-0.42693 58.63086052 1.16131365
-0.42593 64.44706419 1.06412701
-0.42492 66.70856490 1.01987484
-0.42392 64.53610912 1.04394176
-0.42292 58.78102435 1.12505061
-0.42192 51.30938907 1.23526073
-0.42092 43.77286989 1.34888614
-0.41992 37.07289946 1.45134932
-0.41892 31.49116522 1.53764178
-0.41792 26.98322619 1.60796482
-0.41692 23.38597662 1.66452762
-0.41592 20.51955238 1.70992523
-0.41491 18.22566303 1.74650029
-0.41391 16.37662752 1.77617078
-0.41291 14.87331000 1.80044151
-0.41191 13.63994232 1.82047186
-0.41091 12.61886553 1.83715004
-0.40991 11.76612016 1.85115709
-0.40891 11.04801538 1.86301765
-0.40791 10.43854775 1.87313852
-0.40691 9.91748690 1.88183756
-0.40591 9.46896248 1.88936512
-0.40490 9.08041999 1.89592001
-0.40390 8.74184615 1.90166136
-0.40290 8.44519077 1.90671755
-0.40190 8.18393233 1.91119295
-0.40090 7.95274908 1.91517298
-0.39990 7.74726816 1.91872808
-0.39890 7.56387274 1.92191667
-0.39790 7.39955263 1.92478753
-0.39690 7.25178772 1.92738162
-0.39590 7.11845644 1.92973351
-0.39489 6.99776323 1.93187256
-0.39389 6.88818085 1.93382380
-0.39289 6.78840415 1.93560868
-0.39189 6.69731271 1.93724567
-0.39089 6.61394059 1.93875074
-0.38989 6.53745169 1.94013774
-0.38889 6.46711947 1.94141873
-0.38789 6.40231033 1.94260427
-0.38689 6.34246972 1.94370363
-0.38589 6.28711073 1.94472496
-0.38488 6.23580446 1.94567544
-0.38388 6.18817197 1.94656147
-0.38288 6.14387747 1.94738870
-0.38188 6.10262264 1.94816217
-0.38088 6.06414169 1.94888640
-0.37988 6.02819724 1.94956540
-0.37888 5.99457676 1.95020281
-0.37788 5.96308956 1.95080187
-0.37688 5.93356411 1.95136551
-0.37588 5.90584582 1.95189640
-0.37487 5.87979508 1.95239692
-0.37387 5.85528555 1.95286924
-0.37287 5.83220266 1.95331536
-0.37187 5.81044237 1.95373706
-0.37087 5.78991000 1.95413598
-0.36987 5.77051927 1.95451362
-0.36887 5.75219137 1.95487135
-0.36787 5.73485429 1.95521043
-0.36687 5.71844203 1.95553201
-0.36587 5.70289409 1.95583713
-0.36486 5.68815490 1.95612679
-0.36386 5.67417335 1.95640187
-0.36286 5.66090237 1.95666319
-0.36186 5.64829855 1.95691153
-0.36086 5.63632183 1.95714759
-0.35986 5.62493517 1.95737202
-0.35886 5.61410429 1.95758542
-0.35786 5.60379743 1.95778836
-0.35686 5.59398514 1.95798136
-0.35586 5.58464009 1.95816491
-0.35485 5.57573685 1.95833944
-0.35385 5.56725180 1.95850539
-0.35285 5.55916292 1.95866314
-0.35185 5.55144969 1.95881306
-0.35085 5.54409298 1.95895548
-0.34985 5.53707494 1.95909072
-0.34885 5.53037886 1.95921909
-0.34785 5.52398913 1.95934085
-0.34685 5.51789117 1.95945626
-0.34585 5.51207128 1.95956557
-0.34484 5.50651665 1.95966901
-0.34384 5.50121526 1.95976678
-0.34284 5.49615583 1.95985908
-0.34184 5.49132777 1.95994611
-0.34084 5.48672113 1.96002804
-0.33984 5.48232657 1.96010502
-0.33884 5.47813528 1.96017723
-0.33784 5.47413900 1.96024479
-0.33684 5.47032992 1.96030784
-0.33584 5.46670071 1.96036651
-0.33483 5.46324446 1.96042093
-0.33383 5.45995465 1.96047120
-0.33283 5.45682514 1.96051742
-0.33183 5.45385013 1.96055970
-0.33083 5.45102415 1.96059812
-0.32983 5.44834206 1.96063277
-0.32883 5.44579897 1.96066374
-0.32783 5.44339030 1.96069110
-0.32683 5.44111170 1.96071491
-0.32583 5.43895909 1.96073525
-0.32482 5.43692858 1.96075217
-0.32382 5.43501654 1.96076573
-0.32282 5.43321952 1.96077598
-0.32182 5.43153425 1.96078298
-0.32082 5.42995768 1.96078676
-0.31982 5.42848691 1.96078738
-0.31882 5.42711921 1.96078486
-0.31782 5.42585200 1.96077924
-0.31682 5.42468286 1.96077056
-0.31582 5.42360951 1.96075883
-0.31481 5.42262979 1.96074410
-0.31381 5.42174170 1.96072638
-0.31281 5.42094333 1.96070569
-0.31181 5.42023291 1.96068205
-0.31081 5.41960878 1.96065547
-0.30981 5.41906936 1.96062597
-0.30881 5.41861322 1.96059356
-0.30781 5.41823900 1.96055825
-0.30681 5.41794544 1.96052004
-0.30581 5.41773137 1.96047893
-0.30480 5.41759572 1.96043494
-0.30380 5.41753749 1.96038804
-0.30280 5.41755578 1.96033826
-0.30180 5.41764976 1.96028557
-0.30080 5.41781867 1.96022997
-0.29980 5.41806185 1.96017146
-0.29880 5.41837869 1.96011002
-0.29780 5.41876866 1.96004564
-0.29680 5.41923131 1.95997830
-0.29580 5.41976623 1.95990800
-0.29479 5.42037312 1.95983470
-0.29379 5.42105170 1.95975839
-0.29279 5.42180179 1.95967904
-0.29179 5.42262326 1.95959664
-0.29079 5.42351603 1.95951116
-0.28979 5.42448010 1.95942255
-0.28879 5.42551554 1.95933081
-0.28779 5.42662244 1.95923589
-0.28679 5.42780099 1.95913775
-0.28579 5.42905143 1.95903637
-0.28478 5.43037405 1.95893170
-0.28378 5.43176921 1.95882370
-0.28278 5.43323732 1.95871233
-0.28178 5.43477886 1.95859755
-0.28078 5.43639436 1.95847930
-0.27978 5.43808442 1.95835753
-0.27878 5.43984970 1.95823220
-0.27778 5.44169091 1.95810324
-0.27678 5.44360884 1.95797060
-0.27578 5.44560433 1.95783423
-0.27477 5.44767828 1.95769405
-0.27377 5.44983167 1.95755000
-0.27277 5.45206553 1.95740202
-0.27177 5.45438097 1.95725003
-0.27077 5.45677917 1.95709396
-0.26977 5.45926136 1.95693373
-0.26877 5.46182886 1.95676926
-0.26777 5.46448305 1.95660046
-0.26677 5.46722541 1.95642726
-0.26577 5.47005746 1.95624956
-0.26476 5.47298084 1.95606726
-0.26376 5.47599723 1.95588027
-0.26276 5.47910842 1.95568848
-0.26176 5.48231630 1.95549179
-0.26076 5.48562280 1.95529009
-0.25976 5.48903000 1.95508325
-0.25876 5.49254003 1.95487117
-0.25776 5.49615515 1.95465372
-0.25676 5.49987771 1.95443076
-0.25576 5.50371016 1.95420216
-0.25475 5.50765507 1.95396778
-0.25375 5.51171512 1.95372748
-0.25275 5.51589311 1.95348109
-0.25175 5.52019197 1.95322847
-0.25075 5.52461476 1.95296944
-0.24975 5.52916467 1.95270383
-0.24875 5.53384502 1.95243146
-0.24775 5.53865929 1.95215215
-0.24675 5.54361112 1.95186569
-0.24575 5.54870430 1.95157188
-0.24474 5.55394279 1.95127051
-0.24374 5.55933072 1.95096136
-0.24274 5.56487241 1.95064418
-0.24174 5.57057238 1.95031874
-0.24074 5.57643534 1.94998478
-0.23974 5.58246622 1.94964203
-0.23874 5.58867017 1.94929022
-0.23774 5.59505259 1.94892905
-0.23674 5.60161909 1.94855821
-0.23574 5.60837558 1.94817739
-0.23473 5.61532822 1.94778625
-0.23373 5.62248348 1.94738443
-0.23273 5.62984810 1.94697157
-0.23173 5.63742918 1.94654727
-0.23073 5.64523414 1.94611113
-0.22973 5.65327076 1.94566271
-0.22873 5.66154721 1.94520158
-0.22773 5.67007204 1.94472724
-0.22673 5.67885426 1.94423919
-0.22573 5.68790330 1.94373692
-0.22472 5.69722910 1.94321986
-0.22372 5.70684207 1.94268743
-0.22272 5.71675322 1.94213900
-0.22172 5.72697408 1.94157392
-0.22072 5.73751682 1.94099149
-0.21972 5.74839427 1.94039099
-0.21872 5.75961995 1.93977162
-0.21772 5.77120812 1.93913257
-0.21672 5.78317385 1.93847296
-0.21572 5.79553305 1.93779186
-0.21471 5.80830256 1.93708828
-0.21371 5.82150018 1.93636117
-0.21271 5.83514476 1.93560940
-0.21171 5.84925630 1.93483178
-0.21071 5.86385600 1.93402703
-0.20971 5.87896636 1.93319378
-0.20871 5.89461129 1.93233059
-0.20771 5.91081623 1.93143587
-0.20671 5.92760826 1.93050796
-0.20571 5.94501624 1.92954504
-0.20470 5.96307095 1.92854519
-0.20370 5.98180526 1.92750631
-0.20270 6.00125433 1.92642614
-0.20170 6.02145577 1.92530227
-0.20070 6.04244992 1.92413205
-0.19970 6.06428003 1.92291263
-0.19870 6.08699260 1.92164091
-0.19770 6.11063766 1.92031354
