-0.50000 5.05434864 0.10346062 1.96543295 
-0.49900 5.05462274 0.10369147 1.96541570 
-0.49800 5.05489773 0.10392705 1.96539810 
-0.49700 5.05517359 0.10416740 1.96538014 
-0.49600 5.05545032 0.10441257 1.96536183 
-0.49499 5.05572791 0.10466261 1.96534315 
-0.49399 5.05600637 0.10491758 1.96532410 
-0.49299 5.05628568 0.10517752 1.96530467 
-0.49199 5.05656583 0.10544250 1.96528486 
-0.49099 5.05684684 0.10571256 1.96526467 
-0.48999 5.05712868 0.10598777 1.96524408 
-0.48899 5.05741135 0.10626819 1.96522309 
-0.48799 5.05769485 0.10655388 1.96520169 
-0.48699 5.05797918 0.10684490 1.96517989 
-0.48599 5.05826432 0.10714131 1.96515766 
-0.48498 5.05855027 0.10744318 1.96513501 
-0.48398 5.05883702 0.10775057 1.96511193 
-0.48298 5.05912458 0.10806356 1.96508840 
-0.48198 5.05941293 0.10838222 1.96506444 
-0.48098 5.05970207 0.10870661 1.96504002 
-0.47998 5.05999199 0.10903680 1.96501515 
-0.47898 5.06028269 0.10937289 1.96498981 
-0.47798 5.06057415 0.10971493 1.96496399 
-0.47698 5.06086639 0.11006302 1.96493770 
-0.47598 5.06115938 0.11041722 1.96491092 
-0.47497 5.06145312 0.11077763 1.96488365 
-0.47397 5.06174761 0.11114433 1.96485588 
-0.47297 5.06204283 0.11151740 1.96482759 
-0.47197 5.06233880 0.11189694 1.96479879 
-0.47097 5.06263549 0.11228303 1.96476946 
-0.46997 5.06293290 0.11267576 1.96473960 
-0.46897 5.06323102 0.11307524 1.96470920 
-0.46797 5.06352986 0.11348156 1.96467826 
-0.46697 5.06382940 0.11389482 1.96464675 
-0.46597 5.06412963 0.11431512 1.96461468 
-0.46496 5.06443055 0.11474256 1.96458203 
-0.46396 5.06473216 0.11517726 1.96454880 
-0.46296 5.06503444 0.11561932 1.96451498 
-0.46196 5.06533740 0.11606886 1.96448055 
-0.46096 5.06564102 0.11652598 1.96444552 
-0.45996 5.06594529 0.11699082 1.96440987 
-0.45896 5.06625022 0.11746348 1.96437358 
-0.45796 5.06655579 0.11794410 1.96433666 
-0.45696 5.06686200 0.11843280 1.96429909 
-0.45596 5.06716884 0.11892971 1.96426087 
-0.45495 5.06747630 0.11943496 1.96422197 
-0.45395 5.06778439 0.11994869 1.96418240 
-0.45295 5.06809308 0.12047105 1.96414213 
-0.45195 5.06840238 0.12100216 1.96410117 
-0.45095 5.06871228 0.12154219 1.96405950 
-0.44995 5.06902277 0.12209127 1.96401710 
-0.44895 5.06933384 0.12264957 1.96397398 
-0.44795 5.06964550 0.12321725 1.96393011 
-0.44695 5.06995772 0.12379446 1.96388548 
-0.44595 5.07027052 0.12438137 1.96384009 
-0.44494 5.07058387 0.12497816 1.96379392 
-0.44394 5.07089777 0.12558500 1.96374697 
-0.44294 5.07121222 0.12620206 1.96369920 
-0.44194 5.07152721 0.12682954 1.96365063 
-0.44094 5.07184273 0.12746762 1.96360122 
-0.43994 5.07215878 0.12811650 1.96355097 
-0.43894 5.07247535 0.12877637 1.96349987 
-0.43794 5.07279244 0.12944744 1.96344791 
-0.43694 5.07311003 0.13012992 1.96339506 
-0.43594 5.07342812 0.13082403 1.96334132 
-0.43493 5.07374671 0.13152998 1.96328666 
-0.43393 5.07406579 0.13224801 1.96323109 
-0.43293 5.07438535 0.13297835 1.96317458 
-0.43193 5.07470538 0.13372123 1.96311711 
-0.43093 5.07502589 0.13447690 1.96305868 
-0.42993 5.07534686 0.13524563 1.96299926 
-0.42893 5.07566828 0.13602765 1.96293885 
-0.42793 5.07599016 0.13682325 1.96287741 
-0.42693 5.07631249 0.13763270 1.96281495 
-0.42593 5.07663526 0.13845628 1.96275144 
-0.42492 5.07695846 0.13929428 1.96268687 
-0.42392 5.07728209 0.14014700 1.96262121 
-0.42292 5.07760614 0.14101474 1.96255445 
-0.42192 5.07793061 0.14189782 1.96248658 
-0.42092 5.07825549 0.14279657 1.96241757 
-0.41992 5.07858078 0.14371132 1.96234740 
-0.41892 5.07890647 0.14464241 1.96227606 
-0.41792 5.07923255 0.14559020 1.96220353 
-0.41692 5.07955903 0.14655505 1.96212978 
-0.41592 5.07988589 0.14753733 1.96205480 
-0.41491 5.08021313 0.14853744 1.96197856 
-0.41391 5.08054075 0.14955577 1.96190105 
-0.41291 5.08086874 0.15059273 1.96182225 
-0.41191 5.08119709 0.15164874 1.96174212 
-0.41091 5.08152581 0.15272424 1.96166066 
-0.40991 5.08185488 0.15381968 1.96157783 
-0.40891 5.08218430 0.15493551 1.96149361 
-0.40791 5.08251407 0.15607221 1.96140798 
-0.40691 5.08284419 0.15723028 1.96132092 
-0.40591 5.08317464 0.15841023 1.96123240 
-0.40490 5.08350543 0.15961257 1.96114239 
-0.40390 5.08383655 0.16083784 1.96105086 
-0.40290 5.08416800 0.16208661 1.96095780 
-0.40190 5.08449977 0.16335944 1.96086317 
-0.40090 5.08483186 0.16465693 1.96076695 
-0.39990 5.08516427 0.16597970 1.96066911 
-0.39890 5.08549699 0.16732837 1.96056961 
-0.39790 5.08583002 0.16870361 1.96046843 
-0.39690 5.08616336 0.17010608 1.96036554 
-0.39590 5.08649700 0.17153649 1.96026091 
-0.39489 5.08683095 0.17299556 1.96015449 
-0.39389 5.08716519 0.17448403 1.96004628 
-0.39289 5.08749973 0.17600269 1.95993621 
-0.39189 5.08783456 0.17755232 1.95982428 
-0.39089 5.08816968 0.17913376 1.95971042 
-0.38989 5.08850509 0.18074787 1.95959462 
-0.38889 5.08884079 0.18239553 1.95947684 
