-0.50000 5.14599711 7.84595131 1.79448439 
-0.49900 5.14112942 7.04439016 1.81136005 
-0.49800 5.13687740 6.35540032 1.82593359 
-0.49700 5.13314966 5.75987174 1.83858775 
-0.49600 5.12987011 5.24235102 1.84963344 
-0.49499 5.12697530 4.79029458 1.85932408 
-0.49399 5.12441224 4.39347491 1.86786710 
-0.49299 5.12213654 4.04351175 1.87543310 
-0.49199 5.12011084 3.73350315 1.88216305 
-0.49099 5.11830363 3.45773504 1.88817407 
-0.48999 5.11668820 3.21145223 1.89356390 
-0.48899 5.11524178 2.99067733 1.89841458 
-0.48799 5.11394495 2.79206696 1.90279524 
-0.48699 5.11278100 2.61279710 1.90676447 
-0.48599 5.11173556 2.45047135 1.91037210 
-0.48498 5.11079617 2.30304701 1.91366074 
-0.48398 5.10995204 2.16877541 1.91666696 
-0.48298 5.10919374 2.04615338 1.91942227 
-0.48198 5.10851301 1.93388365 1.92195394 
-0.48098 5.10790264 1.83084244 1.92428564 
-0.47998 5.10735623 1.73605265 1.92643801 
-0.47898 5.10686816 1.64866182 1.92842912 
-0.47798 5.10643343 1.56792371 1.93027479 
-0.47698 5.10604761 1.49318300 1.93198896 
-0.47598 5.10570674 1.42386243 1.93358395 
-0.47497 5.10540729 1.35945203 1.93507066 
-0.47397 5.10514608 1.29949999 1.93645876 
-0.47297 5.10492028 1.24360495 1.93775687 
-0.47197 5.10472731 1.19140944 1.93897267 
-0.47097 5.10456487 1.14259431 1.94011306 
-0.46997 5.10443086 1.09687389 1.94118421 
-0.46897 5.10432339 1.05399196 1.94219165 
-0.46797 5.10424073 1.01371813 1.94314040 
-0.46697 5.10418131 0.97584486 1.94403495 
-0.46597 5.10414372 0.94018474 1.94487940 
-0.46496 5.10412663 0.90656829 1.94567745 
-0.46396 5.10412885 0.87484187 1.94643245 
-0.46296 5.10414930 0.84486599 1.94714747 
-0.46196 5.10418697 0.81651378 1.94782528 
-0.46096 5.10424092 0.78966962 1.94846843 
-0.45996 5.10431031 0.76422801 1.94907924 
-0.45896 5.10439436 0.74009248 1.94965985 
-0.45796 5.10449235 0.71717475 1.95021221 
