-4.50000 1.87377729 2.98812344
-4.49400 1.87050834 2.98813336
-4.48799 1.86726352 2.98814079
-4.48199 1.86404244 2.98814500
-4.47598 1.86084468 2.98814497
-4.46998 1.85766971 2.98813918
-4.46398 1.85451691 2.98812535
-4.45797 1.85138545 2.98809992
-4.45197 1.84827412 2.98805703
-4.44596 1.84518101 2.98798653
-4.43996 1.84210278 2.98786952
-4.43396 1.83903278 2.98766754
-4.42795 1.83595580 2.98729183
-4.42195 1.83282939 2.98649755
-4.41594 1.82949235 2.98438388
-4.40994 1.82483451 2.97513459
-4.40394 1.86843470 2.90893458
-4.39793 1.81770238 2.95335732
-4.39193 1.81767791 2.98206185
-4.38592 1.81529644 2.98595318
-4.37992 1.81261346 2.98718986
-4.37392 1.80986152 2.98774137
-4.36791 1.80709527 2.98803910
-4.36191 1.80433277 2.98822151
-4.35590 1.80158130 2.98834405
-4.34990 1.79884417 2.98843246
-4.34390 1.79612302 2.98849996
-4.33789 1.79341869 2.98855394
-4.33189 1.79073158 2.98859879
-4.32588 1.78806189 2.98863721
-4.31988 1.78540967 2.98867100
-4.31388 1.78277490 2.98870135
-4.30787 1.78015749 2.98872907
-4.30187 1.77755735 2.98875476
-4.29586 1.77497434 2.98877884
-4.28986 1.77240831 2.98880163
-4.28386 1.76985910 2.98882336
-4.27785 1.76732654 2.98884421
-4.27185 1.76481046 2.98886434
-4.26584 1.76231068 2.98888384
-4.25984 1.75982701 2.98890280
-4.25384 1.75735926 2.98892130
-4.24783 1.75490724 2.98893939
-4.24183 1.75247074 2.98895711
-4.23582 1.75004956 2.98897451
-4.22982 1.74764349 2.98899162
-4.22382 1.74525230 2.98900845
-4.21781 1.74287576 2.98902504
-4.21181 1.74051365 2.98904139
-4.20580 1.73816570 2.98905752
-4.19980 1.73583166 2.98907345
-4.19380 1.73351124 2.98908916
-4.18779 1.73120416 2.98910468
-4.18179 1.72891009 2.98911999
-4.17578 1.72662869 2.98913510
-4.16978 1.72435960 2.98915000
-4.16378 1.72210239 2.98916467
-4.15777 1.71985663 2.98917911
-4.15177 1.71762180 2.98919327
-4.14576 1.71539735 2.98920714
-4.13976 1.71318264 2.98922066
-4.13376 1.71097693 2.98923377
-4.12775 1.70877939 2.98924638
-4.12175 1.70658903 2.98925838
-4.11574 1.70440470 2.98926960
-4.10974 1.70222502 2.98927982
-4.10374 1.70004836 2.98928872
-4.09773 1.69787271 2.98929583
-4.09173 1.69569567 2.98930047
-4.08572 1.69351428 2.98930160
-4.07972 1.69132491 2.98929758
-4.07372 1.68912319 2.98928575
-4.06771 1.68690400 2.98926155
-4.06171 1.68466196 2.98921673
-4.05570 1.68239337 2.98913517
-4.04970 1.68010293 2.98898214
-4.04370 1.67782801 2.98867185
-4.03769 1.67573634 2.98794488
-4.03169 1.67462192 2.98570206
-4.02568 1.67965424 2.97248889
-4.01968 1.48024902 2.11975913
-4.01368 1.96605365 2.81422183
-4.00767 1.71647002 2.98222988
-4.00167 1.68999977 2.98670899
-3.99566 1.68019578 2.98792903
-3.98966 1.67459391 2.98846987
-3.98366 1.67061548 2.98876734
-3.97765 1.66742254 2.98895332
-3.97165 1.66466776 2.98908023
-3.96564 1.66218302 2.98917261
-3.95964 1.65987761 2.98924331
-3.95364 1.65769851 2.98929963
-3.94763 1.65561272 2.98934598
-3.94163 1.65359869 2.98938518
-3.93562 1.65164175 2.98941908
-3.92962 1.64973157 2.98944897
-3.92362 1.64786070 2.98947575
-3.91761 1.64602359 2.98950008
-3.91161 1.64421604 2.98952242
-3.90560 1.64243481 2.98954316
-3.89960 1.64067737 2.98956257
-3.89360 1.63894169 2.98958087
-3.88759 1.63722614 2.98959823
-3.88159 1.63552939 2.98961478
-3.87558 1.63385035 2.98963064
-3.86958 1.63218809 2.98964590
-3.86358 1.63054185 2.98966063
-3.85757 1.62891098 2.98967490
-3.85157 1.62729492 2.98968875
-3.84556 1.62569320 2.98970222
-3.83956 1.62410540 2.98971537
-3.83356 1.62253117 2.98972821
-3.82755 1.62097020 2.98974077
-3.82155 1.61942220 2.98975308
-3.81554 1.61788695 2.98976515
-3.80954 1.61636423 2.98977701
-3.80354 1.61485385 2.98978867
-3.79753 1.61335565 2.98980015
-3.79153 1.61186948 2.98981145
-3.78552 1.61039522 2.98982258
-3.77952 1.60893275 2.98983356
-3.77352 1.60748197 2.98984440
-3.76751 1.60604279 2.98985509
-3.76151 1.60461515 2.98986566
-3.75550 1.60319898 2.98987610
-3.74950 1.60179422 2.98988642
-3.74350 1.60040084 2.98989662
-3.73749 1.59901879 2.98990671
-3.73149 1.59764806 2.98991670
-3.72548 1.59628863 2.98992658
-3.71948 1.59494050 2.98993637
-3.71348 1.59360366 2.98994606
-3.70747 1.59227813 2.98995566
-3.70147 1.59096393 2.98996516
-3.69546 1.58966110 2.98997458
-3.68946 1.58836966 2.98998392
-3.68346 1.58708967 2.98999317
-3.67745 1.58582120 2.99000234
-3.67145 1.58456431 2.99001143
-3.66544 1.58331908 2.99002044
-3.65944 1.58208562 2.99002938
-3.65344 1.58086403 2.99003825
-3.64743 1.57965443 2.99004704
-3.64143 1.57845696 2.99005576
-3.63542 1.57727178 2.99006440
-3.62942 1.57609906 2.99007298
-3.62342 1.57493899 2.99008150
-3.61741 1.57379178 2.99008994
-3.61141 1.57265766 2.99009832
-3.60540 1.57153691 2.99010664
-3.59940 1.57042979 2.99011489
-3.59340 1.56933664 2.99012308
-3.58739 1.56825780 2.99013120
-3.58139 1.56719366 2.99013927
-3.57538 1.56614466 2.99014727
-3.56938 1.56511126 2.99015521
-3.56338 1.56409399 2.99016310
-3.55737 1.56309343 2.99017092
-3.55137 1.56211024 2.99017869
-3.54536 1.56114513 2.99018640
-3.53936 1.56019890 2.99019405
-3.53336 1.55927245 2.99020165
-3.52735 1.55836677 2.99020919
-3.52135 1.55748298 2.99021668
-3.51534 1.55662233 2.99022411
-3.50934 1.55578623 2.99023149
-3.50334 1.55497628 2.99023882
-3.49733 1.55419426 2.99024609
-3.49133 1.55344222 2.99025331
-3.48532 1.55272248 2.99026048
-3.47932 1.55203768 2.99026760
-3.47332 1.55139087 2.99027467
-3.46731 1.55078553 2.99028169
-3.46131 1.55022571 2.99028866
-3.45530 1.54971609 2.99029558
-3.44930 1.54926214 2.99030246
-3.44330 1.54887027 2.99030929
-3.43729 1.54854804 2.99031608
-3.43129 1.54830445 2.99032283
