-2.500000000000000000e+00 6.806305137558939949e-05 3.271191834280710036e-14	-2.500000000000000000e+00 4.715690599314705097e-04 4.938248137056928737e-08
-2.494994994994994997e+00 6.827606557852083924e-05 3.313152141820788528e-14	-2.494994994994994997e+00 4.785790664699280587e-04 5.117884172030121126e-08
-2.489989989989989994e+00 6.849068483430504489e-05 3.356102469007239331e-14	-2.489989989989989994e+00 4.857667197001240924e-04 5.305552220591074015e-08
-2.484984984984984990e+00 6.870692805707917289e-05 3.400076188509533657e-14	-2.484984984984984990e+00 4.931384246698364672e-04 5.501684075962189089e-08
-2.479979979979979987e+00 6.892481459581736056e-05 3.445108148365970425e-14	-2.479979979979979987e+00 5.007008870725730308e-04 5.706738909731193501e-08
-2.474974974974974984e+00 6.914436425149366003e-05 3.491234753079662789e-14	-2.474974974974974984e+00 5.084611306929870140e-04 5.921205285956569087e-08
-2.469969969969969981e+00 6.936559729519927342e-05 3.538494050066952219e-14	-2.469969969969969981e+00 5.164265160619349983e-04 6.145603344803171656e-08
-2.464964964964964977e+00 6.958853448728011704e-05 3.586925821872186284e-14	-2.464964964964964977e+00 5.246047604190452436e-04 6.380487171844037881e-08
-2.459959959959959974e+00 6.981319709756540477e-05 3.636571684599315475e-14	-2.459959959959959974e+00 5.330039590896968682e-04 6.626447370882954168e-08
-2.454954954954954971e+00 7.003960692676475740e-05 3.687475193051445046e-14	-2.454954954954954971e+00 5.416326083933564262e-04 6.884113860075625020e-08
-2.449949949949949968e+00 7.026778632911763326e-05 3.739681953114059841e-14	-2.449949949949949968e+00 5.504996302112941499e-04 7.154158913279863048e-08
-2.444944944944944965e+00 7.049775823638509595e-05 3.793239741966745067e-14	-2.444944944944944965e+00 5.596143983539550188e-04 7.437300470977372144e-08
-2.439939939939939961e+00 7.072954618328271725e-05 3.848198636762699697e-14	-2.439939939939939961e+00 5.689867668818785872e-04 7.734305747818162564e-08
-2.434934934934934958e+00 7.096317433446101591e-05 3.904611152475315307e-14	-2.434934934934934958e+00 5.786271005491305059e-04 8.045995166880187734e-08
-2.429929929929929955e+00 7.119866751314979445e-05 3.962532389677517767e-14	-2.429929929929929955e+00 5.885463075549767246e-04 8.373246654159181556e-08
-2.424924924924924952e+00 7.143605123159223625e-05 4.022020193093259561e-14	-2.424924924924924952e+00 5.987558748081650041e-04 8.717000330658885929e-08
-2.419919919919919948e+00 7.167535172340687671e-05 4.083135321842277098e-14	-2.419919919919919948e+00 6.092679059289406217e-04 9.078263643799381796e-08
-2.414914914914914945e+00 7.191659597802663477e-05 4.145941632389500248e-14	-2.414914914914914945e+00 6.200951622370500524e-04 9.458116984771135046e-08
-2.409909909909909942e+00 7.215981177737939168e-05 4.210506275311958258e-14	-2.409909909909909942e+00 6.312511069998294521e-04 9.857719844015990354e-08
-2.404904904904904939e+00 7.240502773498807545e-05 4.276899907107426679e-14	-2.404904904904904939e+00 6.427499532433317850e-04 1.027831756330393648e-07
-2.399899899899899935e+00 7.265227333768634228e-05 4.345196918394752551e-14	-2.399899899899899935e+00 6.546067154617744204e-04 1.072124875000678179e-07
-2.394894894894894932e+00 7.290157899016357849e-05 4.415475679994911712e-14	-2.394894894894894932e+00 6.668372655967879292e-04 1.118795342726923414e-07
-2.389889889889889929e+00 7.315297606257391196e-05 4.487818808537814284e-14	-2.389889889889889929e+00 6.794583936985916029e-04 1.167998200299038588e-07
-2.384884884884884926e+00 7.340649694146677185e-05 4.562313453414470147e-14	-2.384884884884884926e+00 6.924878737269081919e-04 1.219900515102449932e-07
-2.379879879879879923e+00 7.366217508432139046e-05 4.639051607089269573e-14	-2.379879879879879923e+00 7.059445350008184024e-04 1.274682470998323450e-07
-2.374874874874874919e+00 7.392004507799664384e-05 4.718130441006629992e-14	-2.374874874874874919e+00 7.198483398647230989e-04 1.332538571870672205e-07
-2.369869869869869916e+00 7.418014270143867626e-05 4.799652669572585809e-14	-2.369869869869869916e+00 7.342204682029820819e-04 1.393678972313448724e-07
-2.364864864864864913e+00 7.444250499302367864e-05 4.883726944969070438e-14	-2.364864864864864913e+00 7.490834095097749371e-04 1.458330950726825805e-07
-2.359859859859859910e+00 7.470717032295281883e-05 4.970468285871229973e-14	-2.359859859859859910e+00 7.644610633044903640e-04 1.526740542154850943e-07
-2.354854854854854906e+00 7.497417847116035340e-05 5.059998543490920575e-14	-2.354854854854854906e+00 7.803788487779820095e-04 1.599174350570472239e-07
-2.349849849849849903e+00 7.524357071124494333e-05 5.152446908768093137e-14	-2.349849849849849903e+00 7.968638246630004073e-04 1.675921563050305862e-07
-2.344844844844844900e+00 7.551538990098931390e-05 5.247950464983770296e-14	-2.344844844844844900e+00 8.139448204450149167e-04 1.757296191441871035e-07
-2.339839839839839897e+00 7.578968058009670310e-05 5.346654790580531400e-14	-2.339839839839839897e+00 8.316525801698285191e-04 1.843639570783085386e-07
-2.334834834834834894e+00 7.606648907584121334e-05 5.448714617558684959e-14	-2.334834834834834894e+00 8.500199202644579885e-04 1.935323147973788068e-07
-2.329829829829829890e+00 7.634586361740924984e-05 5.554294551479408820e-14	-2.329829829829829890e+00 8.690819029710886981e-04 2.032751599125473655e-07
-2.324824824824824887e+00 7.662785445979877026e-05 5.663569859862047508e-14	-2.324824824824824887e+00 8.888760272040643375e-04 2.136366319750694225e-07
-2.319819819819819884e+00 7.691251401824327795e-05 5.776727336626810083e-14	-2.319819819819819884e+00 9.094424388814195941e-04 2.246649338645513113e-07
-2.314814814814814881e+00 7.719989701424337847e-05 5.893966251223338363e-14	-2.314814814814814881e+00 9.308241630606033405e-04 2.364127714143653718e-07
-2.309809809809809877e+00 7.749006063441910811e-05 6.015499392220786212e-14	-2.309809809809809877e+00 9.530673605290113093e-04 2.489378480592655519e-07
-2.304804804804804874e+00 7.778306470354393856e-05 6.141554216439196066e-14	-2.304804804804804874e+00 9.762216118711032533e-04 2.623034223676924878e-07
-2.299799799799799871e+00 7.807897187329239472e-05 6.272374116205855943e-14	-2.299799799799799871e+00 1.000340232464175033e-03 2.765789375902046309e-07
-2.294794794794794868e+00 7.837784782842557364e-05 6.408219819055360386e-14	-2.294794794794794868e+00 1.025480622354725318e-03 2.918407338535746457e-07
-2.289789789789789864e+00 7.867976151236219832e-05 6.549370936200832147e-14	-2.289789789789789864e+00 1.051704655549513204e-03 3.081728554033762730e-07
-2.284784784784784861e+00 7.898478537433697706e-05 6.696127678433458232e-14	-2.284784784784784861e+00 1.079079113935137299e-03 3.256679674025312995e-07
-2.279779779779779858e+00 7.929299564064187127e-05 6.848812760816550840e-14	-2.279779779779779858e+00 1.107676171835567623e-03 3.444283992980434552e-07
-2.274774774774774855e+00 7.960447261278409171e-05 7.007773520697492545e-14	-2.274774774774774855e+00 1.137573938150795560e-03 3.645673347576199429e-07
-2.269769769769769852e+00 7.991930099578603997e-05 7.173384277251804559e-14	-2.269769769769769852e+00 1.168857064118687932e-03 3.862101717564548970e-07
-2.264764764764764848e+00 8.023757026030556793e-05 7.346048965096764393e-14	-2.264764764764764848e+00 1.201617426039030753e-03 4.094960806911602786e-07
-2.259759759759759845e+00 8.055937504278203986e-05 7.526204079593049810e-14	-2.259759759759759845e+00 1.235954893833864175e-03 4.345797935732319372e-07
-2.254754754754754842e+00 8.088481558842735392e-05 7.714321977439302685e-14	-2.254754754754754842e+00 1.271978198140854633e-03 4.616336636085509117e-07
-2.249749749749749839e+00 8.121399824259771018e-05 7.910914583239536115e-14	-2.249749749749749839e+00 1.309805910807264068e-03 4.908500420527529719e-07
-2.244744744744744835e+00 8.154703599692177606e-05 8.116537561109444740e-14	-2.244744744744744835e+00 1.349567556246002902e-03 5.224440284596484757e-07
-2.239739739739739832e+00 8.188404909754786300e-05 8.331795020361650607e-14	-2.239739739739739832e+00 1.391404874225551707e-03 5.566566617088288487e-07
-2.234734734734734829e+00 8.222516572403436904e-05 8.557344836207551126e-14	-2.234734734734734829e+00 1.435473258407773088e-03 5.937586330128036528e-07
-2.229729729729729826e+00 8.257052274878229413e-05 8.793904680657260919e-14	-2.229729729729729826e+00 1.481943399467099695e-03 6.340546191052793296e-07
-2.224724724724724823e+00 8.292026658853820381e-05 9.042258875911694491e-14	-2.224724724724724823e+00 1.531003167103493117e-03 6.778883548216303253e-07
-2.219719719719719819e+00 8.327455416143393391e-05 9.303266203172220107e-14	-2.219719719719719819e+00 1.582859771929722445e-03 7.256485903555676593e-07
-2.214714714714714816e+00 8.363355396534447961e-05 9.577868824766837747e-14	-2.214714714714714816e+00 1.637742256363189548e-03 7.777761109771686982e-07
-2.209709709709709813e+00 8.399749141782318445e-05 9.867284886618722443e-14	-2.209709709709709813e+00 1.695911755065531400e-03 8.347881406002491590e-07
-2.204704704704704810e+00 8.436648249183887976e-05 1.017232977502442082e-13	-2.204704704704704810e+00 1.757637046245922501e-03 8.972280748397190786e-07
-2.199699699699699806e+00 8.474077566542988140e-05 1.049441594254366947e-13	-2.199699699699699806e+00 1.823237953873979057e-03 9.657621890085557605e-07
-2.194694694694694803e+00 8.512060012835160673e-05 1.083494028002202568e-13	-2.194694694694694803e+00 1.893064809430631754e-03 1.041140059224865456e-06
-2.189689689689689800e+00 8.550620475461745374e-05 1.119545307304041512e-13	-2.189689689689689800e+00 1.967509771533294816e-03 1.124224213974480304e-06
-2.184684684684684797e+00 8.589786047368665547e-05 1.157767938139736451e-13	-2.184684684684684797e+00 2.047013097852710180e-03 1.216010524339841837e-06
-2.179679679679679793e+00 8.629586300297700948e-05 1.198354406864889845e-13	-2.179679679679679793e+00 2.132070559804071820e-03 1.317652926378110448e-06
-2.174674674674674790e+00 8.670053600863989146e-05 1.241520122620574696e-13	-2.174674674674674790e+00 2.223242247210771225e-03 1.430493543778548726e-06
-2.169669669669669787e+00 8.711223477625682800e-05 1.287506891459952098e-13	-2.169669669669669787e+00 2.321163072542534265e-03 1.556099581118451926e-06
-2.164664664664664784e+00 8.753135049161844784e-05 1.336587037192520416e-13	-2.164664664664664784e+00 2.426555364878896573e-03 1.696308757433410101e-06
-2.159659659659659781e+00 8.795831525514618036e-05 1.389068313174609100e-13	-2.159659659659659781e+00 2.540244048459226311e-03 1.853285581710061372e-06
-2.154654654654654777e+00 8.839360798330727308e-05 1.445299787110904357e-13	-2.154654654654654777e+00 2.663175037823521055e-03 2.029591485957040866e-06
-2.149649649649649774e+00 8.883776138857504834e-05 1.505678930282909533e-13	-2.149649649649649774e+00 2.796437662600327612e-03 2.228272798270809264e-06
-2.144644644644644771e+00 8.929137027883529926e-05 1.570660207507644678e-13	-2.144644644644644771e+00 2.941292176039464121e-03 2.452971859075181951e-06
-2.139639639639639768e+00 8.975510148141215136e-05 1.640765550174470679e-13	-2.139639639639639768e+00 3.099203725179331976e-03 2.708068405464990608e-06
-2.134634634634634764e+00 9.022970578129540608e-05 1.716597209845432903e-13	-2.134634634634634764e+00 3.271884599656038010e-03 2.998860887114803341e-06
-2.129629629629629761e+00 9.071603237503333538e-05 1.798853645470068605e-13	-2.129629629629629761e+00 3.461347177770135886e-03 3.331800953250252475e-06
-2.124624624624624758e+00 9.121504649148214571e-05 1.888349309637025950e-13	-2.124624624624624758e+00 3.669970821671668035e-03 3.714799446723610394e-06
-2.119619619619619755e+00 9.172785103308509240e-05 1.986039492437868191e-13	-2.119619619619619755e+00 3.900587141136403844e-03 4.157629595996461107e-06
-2.114614614614614752e+00 9.225571336824341378e-05 2.093051791026614591e-13	-2.114614614614614752e+00 4.156589702211413613e-03 4.672463852697022038e-06
-2.109609609609609748e+00 9.280009878858083727e-05 2.210726352394348070e-13	-2.109609609609609748e+00 4.442076639962280749e-03 5.274596784176124040e-06
-2.104604604604604745e+00 9.336271268226894462e-05 2.340667868201301315e-13	-2.104604604604604745e+00 4.762038112381600241e-03 5.983430488657482876e-06
-2.099599599599599742e+00 9.394555423876195012e-05 2.484813511286235639e-13	-2.099599599599599742e+00 5.122605689389012583e-03 6.823835881862466554e-06
-2.094594594594594739e+00 9.455098560379678638e-05 2.645522795984042792e-13	-2.094594594594594739e+00 5.531388550505856976e-03 7.828060796050804343e-06
-2.089589589589589735e+00 9.518182202388312141e-05 2.825698045945218648e-13	-2.089589589589589735e+00 5.997933324629653451e-03 9.038447597139022153e-06
-2.084584584584584732e+00 9.584145094279626664e-05 3.028948305285317943e-13	-2.084584584584584732e+00 6.534363176024481079e-03 1.051137251099725453e-05
-2.079579579579579729e+00 9.653399171037411834e-05 3.259816049542995818e-13	-2.079579579579579729e+00 7.156281880903174637e-03 1.232306837762878874e-05
-2.074574574574574726e+00 9.726451333347798853e-05 3.524096540411366189e-13	-2.074574574574574726e+00 7.884078275314385098e-03 1.457842049314845751e-05
-2.069569569569569722e+00 9.803933692624436510e-05 3.829296989410309434e-13	-2.069569569569569722e+00 8.744850536385323503e-03 1.742458158924949189e-05
-2.064564564564564719e+00 9.886646468664136436e-05 4.185312165881594620e-13	-2.064564564564564719e+00 9.775316767237798507e-03 2.107263494465007087e-05
-2.059559559559559716e+00 9.975620295075267807e-05 4.605444931068107742e-13	-2.059559559559559716e+00 1.102634474575472923e-02 2.583316175754422325e-05
-2.054554554554554713e+00 1.007220920533532913e-04 5.107994921997164279e-13	-2.054554554554554713e+00 1.257023650356179495e-02 3.217678217355536774e-05
-2.049549549549549710e+00 1.017823382924009371e-04 5.718819424228904830e-13	-2.049549549549549710e+00 1.451289803816488422e-02 4.084161761937430139e-05
-2.044544544544544706e+00 1.029621012805128743e-04 6.475633323766395064e-13	-2.044544544544544706e+00 1.701510250225706650e-02 5.303368938786890574e-05
-2.039539539539539703e+00 1.042973087535867244e-04 7.435587159114930560e-13	-2.039539539539539703e+00 2.033168582308649344e-02 7.082332548415913858e-05
-2.034534534534534700e+00 1.058433440491234425e-04 8.691678739372806232e-13	-2.034534534534534700e+00 2.489131742681754619e-02 9.801491065997769761e-05
-2.029529529529529697e+00 1.076825709718152009e-04 1.039599602795438810e-12	-2.029529529529529697e+00 3.145567241309250167e-02 1.420583618517950563e-04
-2.024524524524524693e+00 1.099581084208019384e-04 1.283224857622650120e-12	-2.024524524524524693e+00 4.152221586298487227e-02 2.193104641814635158e-04
-2.019519519519519690e+00 1.129329862043050375e-04 1.657836588122934635e-12	-2.019519519519519690e+00 5.840539243376891704e-02 3.709612059283614953e-04
-2.014514514514514687e+00 1.171652547695305392e-04 2.302155307708118960e-12	-2.014514514514514687e+00 9.090998495381630295e-02 7.250222906327451634e-04
-2.009509509509509684e+00 1.241354313114735055e-04 3.649836923895210191e-12	-2.009509509509509684e+00 1.706405821077408569e-01 1.846427055074279650e-03
-2.004504504504504681e+00 1.400476605276352964e-04 8.054838449780177107e-12	-2.004504504504504681e+00 5.111228859490023479e-01 9.050593537203180383e-03
-1.999499499499499455e+00 2.838038576455418857e-04 1.301964578297873853e-10	-1.999499499499499455e+00 8.099163049890234944e+00 6.743611773155306910e-01
-1.994494494494494452e+00 5.978043502470171099e-04 9.061609196125784471e-10	-1.994494494494494452e+00 4.241081897319265437e+00 9.656360021829939466e-01
-1.989489489489489449e+00 7.891781839165458098e-04 1.714374531042652334e-09	-1.989489489489489449e+00 3.098454127053835716e+00 9.784611679811244800e-01
-1.984484484484484446e+00 9.383830255731374567e-04 2.514928989531303716e-09	-1.984484484484484446e+00 2.556452463689571353e+00 9.830225836746168122e-01
-1.979479479479479442e+00 1.064715101986937707e-03 3.305780916813529154e-09	-1.979479479479479442e+00 2.225811267679208338e+00 9.855135739571990738e-01
-1.974474474474474439e+00 1.176128249889544630e-03 4.086454876027383953e-09	-1.974474474474474439e+00 1.997586528969570674e+00 9.871389952450679850e-01
-1.969469469469469436e+00 1.276829585520775469e-03 4.856952321922486298e-09	-1.969469469469469436e+00 1.827969834836827401e+00 9.883077949131416906e-01
-1.964464464464464433e+00 1.369299121037492782e-03 5.616854641709368825e-09	-1.964464464464464433e+00 1.695618986878919543e+00 9.892013016455919461e-01
