-2.500000000000000000e+00 1.050899470872878553e-03 3.119543394375715304e-09	-2.500000000000000000e+00 4.715690599314705097e-04 4.938248137056928737e-08
-2.494994994994994997e+00 1.065461975823270031e-03 3.276849890090441899e-09	-2.494994994994994997e+00 4.785790664699280587e-04 5.117884172030121126e-08
-2.489989989989989994e+00 1.080386643104115771e-03 3.443324142330606080e-09	-2.489989989989989994e+00 4.857667197001240924e-04 5.305552220591074015e-08
-2.484984984984984990e+00 1.095686495569606414e-03 3.619577954183443814e-09	-2.484984984984984990e+00 4.931384246698364672e-04 5.501684075962189089e-08
-2.479979979979979987e+00 1.111375168146793747e-03 3.806269472973582621e-09	-2.479979979979979987e+00 5.007008870725730308e-04 5.706738909731193501e-08
-2.474974974974974984e+00 1.127466943427684861e-03 4.004107142833121948e-09	-2.474974974974974984e+00 5.084611306929870140e-04 5.921205285956569087e-08
-2.469969969969969981e+00 1.143976789734784836e-03 4.213854033982000986e-09	-2.469969969969969981e+00 5.164265160619349983e-04 6.145603344803171656e-08
-2.464964964964964977e+00 1.160920401860602918e-03 4.436332588566892509e-09	-2.464964964964964977e+00 5.246047604190452436e-04 6.380487171844037881e-08
-2.459959959959959974e+00 1.178314244700262190e-03 4.672429827556135859e-09	-2.459959959959959974e+00 5.330039590896968682e-04 6.626447370882954168e-08
-2.454954954954954971e+00 1.196175600016925094e-03 4.923103068432615074e-09	-2.454954954954954971e+00 5.416326083933564262e-04 6.884113860075625020e-08
-2.449949949949949968e+00 1.214522616602544845e-03 5.189386209349213045e-09	-2.449949949949949968e+00 5.504996302112941499e-04 7.154158913279863048e-08
-2.444944944944944965e+00 1.233374364121602416e-03 5.472396642107198943e-09	-2.444944944944944965e+00 5.596143983539550188e-04 7.437300470977372144e-08
-2.439939939939939961e+00 1.252750890953497568e-03 5.773342863899235690e-09	-2.439939939939939961e+00 5.689867668818785872e-04 7.734305747818162564e-08
-2.434934934934934958e+00 1.272673286380219442e-03 6.093532866350246196e-09	-2.434934934934934958e+00 5.786271005491305059e-04 8.045995166880187734e-08
-2.429929929929929955e+00 1.293163747500424140e-03 6.434383390141534604e-09	-2.429929929929929955e+00 5.885463075549767246e-04 8.373246654159181556e-08
-2.424924924924924952e+00 1.314245651289349835e-03 6.797430144584765560e-09	-2.424924924924924952e+00 5.987558748081650041e-04 8.717000330658885929e-08
-2.419919919919919948e+00 1.335943632266700177e-03 7.184339104122969009e-09	-2.419919919919919948e+00 6.092679059289406217e-04 9.078263643799381796e-08
