-2.500000000000000000e+00 6.453860459454812152e-04 3.673072770236204075e-07	-2.500000000000000000e+00 2.867141033902716922e-04 1.975300718006176481e-07
-2.494994994994994997e+00 6.578971599722488331e-04 3.802338168102046259e-07	-2.494994994994994997e+00 2.904236428329833443e-04 2.033501408222146530e-07
-2.489989989989989994e+00 6.708155007344327120e-04 3.937506762450096856e-07	-2.489989989989989994e+00 2.942232402407183017e-04 2.093929101897243609e-07
-2.484984984984984990e+00 6.841595791381409200e-04 4.078914260534061879e-07	-2.484984984984984990e+00 2.981161080934217086e-04 2.156690271643992640e-07
-2.479979979979979987e+00 6.979489863142851209e-04 4.226919410476202272e-07	-2.479979979979979987e+00 3.021056092943900559e-04 2.221897557535643085e-07
-2.474974974974974984e+00 7.122044707692785134e-04 4.381905864594084788e-07	-2.474974974974974984e+00 3.061952658941858923e-04 2.289670189549077553e-07
-2.469969969969969981e+00 7.269480220724258571e-04 4.544284217004172778e-07	-2.469969969969969981e+00 3.103887684193908179e-04 2.360134443571016589e-07
-2.464964964964964977e+00 7.422029617226585073e-04 4.714494234078367036e-07	-2.464964964964964977e+00 3.146899858551263163e-04 2.433424134013523466e-07
-2.459959959959959974e+00 7.579940419093436242e-04 4.893007298558985415e-07	-2.459959959959959974e+00 3.191029763347965741e-04 2.509681146396454180e-07
-2.454954954954954971e+00 7.743475529631189697e-04 5.080329090666081244e-07	-2.454954954954954971e+00 3.236319985955230633e-04 2.589056013602068068e-07
-2.449949949949949968e+00 7.912914403843621797e-04 5.277002532402214142e-07	-2.449949949949949968e+00 3.282815242632841895e-04 2.671708539894674137e-07
-2.444944944944944965e+00 8.088554324403450686e-04 5.483611024524302034e-07	-2.444944944944944965e+00 3.330562510378945506e-04 2.757808477230930752e-07
-2.439939939939939961e+00 8.270711794393098429e-04 5.700782009371861201e-07	-2.439939939939939961e+00 3.379611168547727779e-04 2.847536258870702090e-07
-2.434934934934934958e+00 8.459724059223638210e-04 5.929190896983495174e-07	-2.434934934934934958e+00 3.430013151079766630e-04 2.941083795840155858e-07
-2.429929929929929955e+00 8.655950771647546570e-04 6.169565396781995663e-07	-2.429929929929929955e+00 3.481823110273701404e-04 3.038655342406225584e-07
-2.424924924924924952e+00 8.859775815493380145e-04 6.422690302658196598e-07	-2.424924924924924952e+00 3.535098593121039018e-04 3.140468437403329142e-07
-2.419919919919919948e+00 9.071609305700928340e-04 6.689412785647225672e-07	-2.419919919919919948e+00 3.589900231329720497e-04 3.246754929019321952e-07
-2.414914914914914945e+00 9.291889784460008244e-04 6.970648255699119861e-07	-2.414914914914914945e+00 3.646291946277666974e-04 3.357762091509401254e-07
-2.409909909909909942e+00 9.521086635799154213e-04 7.267386862457378165e-07	-2.409909909909909942e+00 3.704341170266798483e-04 3.473753843278321002e-07
-2.404904904904904939e+00 9.759702743881105893e-04 7.580700714653886514e-07	-2.404904904904904939e+00 3.764119085592248148e-04 3.595012076866553525e-07
-2.399899899899899935e+00 1.000827742360153741e-03 7.911751908928677429e-07	-2.399899899899899935e+00 3.825700883103141307e-04 3.721838112614539728e-07
-2.394894894894894932e+00 1.026738965592470694e-03 8.261801471843604343e-07	-2.394894894894894932e+00 3.889166042112291192e-04 3.854554289179767711e-07
-2.389889889889889929e+00 1.053766166480897895e-03 8.632219333889047956e-07	-2.389889889889889929e+00 3.954598633715402452e-04 3.993505705668873769e-07
-2.384884884884884926e+00 1.081976287767442372e-03 9.024495471748827457e-07	-2.384884884884884926e+00 4.022087649808757728e-04 4.139062131948615234e-07
-2.379879879879879923e+00 1.111441431726064959e-03 9.440252375427212704e-07	-2.379879879879879923e+00 4.091727360351315166e-04 4.291620105746906243e-07
-2.374874874874874919e+00 1.142239347955580986e-03 9.881259020580218151e-07	-2.374874874874874919e+00 4.163617701706928123e-04 4.451605237486493178e-07
-2.369869869869869916e+00 1.174453976041309839e-03 1.034944655415957260e-06	-2.369869869869869916e+00 4.237864699229443592e-04 4.619474746451809984e-07
-2.364864864864864913e+00 1.208176050270819450e-03 1.084692593403329657e-06	-2.364864864864864913e+00 4.314580927623220359e-04 4.795720254925725147e-07
-2.359859859859859910e+00 1.243503774666913052e-03 1.137600780150743694e-06	-2.359859859859859910e+00 4.393886013030410252e-04 4.980870870406712430e-07
-2.354854854854854906e+00 1.280543577861711045e-03 1.193922491075280129e-06	-2.354854854854854906e+00 4.475907181271468211e-04 5.175496589998544751e-07
-2.349849849849849903e+00 1.319410958813921515e-03 1.253935749238610401e-06	-2.349849849849849903e+00 4.560779857205127458e-04 5.380212065636401052e-07
-2.344844844844844900e+00 1.360231436109378802e-03 1.317946199151609681e-06	-2.344844844844844900e+00 4.648648320788596440e-04 5.595680774072673506e-07
-2.339839839839839897e+00 1.403141615633655710e-03 1.386290369545138199e-06	-2.339839839839839897e+00 4.739666426119469264e-04 5.822619641607533055e-07
-2.334834834834834894e+00 1.448290393827325866e-03 1.459339385544671391e-06	-2.334834834834834894e+00 4.833998390541257911e-04 6.061804180549505477e-07
-2.329829829829829890e+00 1.495840316605536726e-03 1.537503201337822535e-06	-2.329829829829829890e+00 4.931819661810860718e-04 6.314074202492119414e-07
-2.324824824824824887e+00 1.545969117437159292e-03 1.621235437183232439e-06	-2.324824824824824887e+00 5.033317872376933105e-04 6.580340182885570603e-07
-2.319819819819819884e+00 1.598871462150278306e-03 1.711038919942213666e-06	-2.319819819819819884e+00 5.138693891025691981e-04 6.861590362297688522e-07
-2.314814814814814881e+00 1.654760932902116580e-03 1.807472044799006471e-06	-2.314814814814814881e+00 5.248162983541048744e-04 7.158898682470144854e-07
-2.309809809809809877e+00 1.713872289599357480e-03 1.911156098194258750e-06	-2.309809809809809877e+00 5.361956095630596945e-04 7.473433670114032920e-07
-2.304804804804804874e+00 1.776464054098723716e-03 2.022783709134556709e-06	-2.304804804804804874e+00 5.480321273224245766e-04 7.806468398747628609e-07
-2.299799799799799871e+00 1.842821471032961679e-03 2.143128629099969638e-06	-2.299799799799799871e+00 5.603525237403389307e-04 8.159391679238896283e-07
-2.294794794794794868e+00 1.913259909438888400e-03 2.273057081192522065e-06	-2.294794794794794868e+00 5.731855133717028228e-04 8.533720653650272050e-07
-2.289789789789789864e+00 1.988128781948025458e-03 2.413540968783960560e-06	-2.289789789789789864e+00 5.865620478551385793e-04 8.931114995196200571e-07
-2.284784784784784861e+00 2.067816073688749645e-03 2.565673295068211205e-06	-2.284784784784784861e+00 6.005155328617039047e-04 9.353392950466223809e-07
-2.279779779779779858e+00 2.152753591945385375e-03 2.730686220599881388e-06	-2.279779779779779858e+00 6.150820703594348350e-04 9.802549499578512328e-07
-2.274774774774774855e+00 2.243423070924611268e-03 2.909972279967505185e-06	-2.274774774774774855e+00 6.303007296644702086e-04 1.028077695688326960e-06
-2.269769769769769852e+00 2.340363294852548012e-03 3.105109396214452565e-06	-2.269769769769769852e+00 6.462138512987835020e-04 1.079048839080062601e-06
-2.264764764764764848e+00 2.444178438565179808e-03 3.317890478998515055e-06	-2.264764764764764848e+00 6.628673883226564008e-04 1.133434430827823069e-06
-2.259759759759759845e+00 2.555547869712860350e-03 3.550358578315907091e-06	-2.259759759759759845e+00 6.803112905772659832e-04 1.191528312958297019e-06
-2.254754754754754842e+00 2.675237713229299853e-03 3.804848801160687099e-06	-2.254754754754754842e+00 6.985999381835489123e-04 1.253655607566056624e-06
-2.249749749749749839e+00 2.804114550181758137e-03 4.084038498676046521e-06	-2.249749749749749839e+00 7.177926317283057087e-04 1.320176720680705448e-06
-2.244744744744744835e+00 2.943161713981338155e-03 4.391007616105118129e-06	-2.244744744744744835e+00 7.379541478646289366e-04 1.391491949252465638e-06
-2.239739739739739832e+00 3.093498763145085834e-03 4.729311593952849170e-06	-2.239739739739739832e+00 7.591553706077917071e-04 1.468046796400325020e-06
-2.234734734734734829e+00 3.256404859368937192e-03 5.103069852485982414e-06	-2.234734734734734829e+00 7.814740104774179708e-04 1.550338121002221884e-06
-2.229729729729729826e+00 3.433346973437388736e-03 5.517073732490889561e-06	-2.229729729729729826e+00 8.049954258945722944e-04 1.638921273352407713e-06
-2.224724724724724823e+00 3.626014094270249913e-03 5.976918871092780450e-06	-2.224724724724724823e+00 8.298135639793162563e-04 1.734418400154606709e-06
-2.219719719719719819e+00 3.836358948578335020e-03 6.489168456718054800e-06	-2.219719719719719819e+00 8.560320412249639325e-04 1.837528141079830417e-06
-2.214714714714714816e+00 4.066649178497189557e-03 7.061555763885609382e-06	-2.214714714714714816e+00 8.837653885955459388e-04 1.949036987451474401e-06
-2.209709709709709813e+00 4.319557116623976879e-03 7.703391251669035260e-06	-2.209709709709709813e+00 9.131456687762051772e-04 2.069872561296463402e-06
-2.204704704704704810e+00 4.598139128714087351e-03 8.425308259847245587e-06	-2.204704704704704810e+00 9.443046311559691536e-04 2.200969762474426944e-06
-2.199699699699699806e+00 4.906073824250884938e-03 9.240470316879892935e-06	-2.199699699699699806e+00 9.774034266991178319e-04 2.343501432460313485e-06
-2.194694694694694803e+00 5.247697605951790432e-03 1.016457820402067287e-05	-2.194694694694694803e+00 1.012617239638523596e-03 2.498766421792623112e-06
-2.189689689689689800e+00 5.628183058576221275e-03 1.121665005362934260e-05	-2.189689689689689800e+00 1.050142167986805675e-03 2.668248089174714081e-06
