0.00100000 0.00000000
0.00400200 0.00000000
0.00700400 0.00000000
0.01000601 0.00000000
0.01300801 0.00000000
0.01601001 0.00000000
0.01901201 0.00000000
0.02201401 0.00000000
0.02501602 0.00000000
0.02801802 0.00000000
0.03102002 0.00000000
0.03402202 0.00000000
0.03702402 0.00000000
0.04002603 0.00000000
0.04302803 0.00000000
0.04603003 0.00000000
0.04903203 0.00000000
0.05203403 0.00000000
0.05503604 0.00000001
0.05803804 0.00000001
0.06104004 0.00000001
0.06404204 0.00000001
0.06704404 0.00000001
0.07004605 0.00000001
0.07304805 0.00000001
0.07605005 0.00000001
0.07905205 0.00000001
0.08205405 0.00000002
0.08505606 0.00000002
0.08805806 0.00000002
0.09106006 0.00000002
0.09406206 0.00000003
0.09706406 0.00000003
0.10006607 0.00000003
0.10306807 0.00000004
0.10607007 0.00000004
0.10907207 0.00000005
0.11207407 0.00000005
0.11507608 0.00000006
0.11807808 0.00000007
0.12108008 0.00000008
0.12408208 0.00000009
0.12708408 0.00000010
0.13008609 0.00000011
0.13308809 0.00000012
0.13609009 0.00000013
0.13909209 0.00000015
0.14209409 0.00000017
0.14509610 0.00000019
0.14809810 0.00000021
0.15110010 0.00000024
0.15410210 0.00000027
0.15710410 0.00000030
0.16010611 0.00000033
0.16310811 0.00000037
0.16611011 0.00000042
0.16911211 0.00000046
0.17211411 0.00000052
0.17511612 0.00000058
0.17811812 0.00000064
0.18112012 0.00000071
0.18412212 0.00000079
0.18712412 0.00000088
0.19012613 0.00000097
0.19312813 0.00000108
0.19613013 0.00000119
0.19913213 0.00000131
0.20213413 0.00000144
0.20513614 0.00000159
0.20813814 0.00000174
0.21114014 0.00000191
0.21414214 0.00000209
0.21714414 0.00000228
0.22014615 0.00000249
0.22314815 0.00000271
0.22615015 0.00000294
0.22915215 0.00000318
0.23215415 0.00000343
0.23515616 0.00000370
0.23815816 0.00000398
0.24116016 0.00000427
0.24416216 0.00000458
0.24716416 0.00000489
0.25016617 0.00000522
0.25316817 0.00000555
0.25617017 0.00000590
0.25917217 0.00000625
0.26217417 0.00000662
0.26517618 0.00000699
0.26817818 0.00000737
0.27118018 0.00000775
0.27418218 0.00000815
0.27718418 0.00000854
0.28018619 0.00000895
0.28318819 0.00000936
0.28619019 0.00000977
0.28919219 0.00001019
0.29219419 0.00001061
0.29519620 0.00001103
0.29819820 0.00001146
0.30120020 0.00001189
0.30420220 0.00001233
0.30720420 0.00001276
0.31020621 0.00001320
0.31320821 0.00001364
0.31621021 0.00001409
0.31921221 0.00001453
0.32221421 0.00001498
0.32521622 0.00001542
0.32821822 0.00001587
0.33122022 0.00001632
0.33422222 0.00001677
0.33722422 0.00001722
0.34022623 0.00001768
0.34322823 0.00001813
0.34623023 0.00001858
0.34923223 0.00001904
0.35223423 0.00001949
0.35523624 0.00001995
0.35823824 0.00002040
0.36124024 0.00002086
0.36424224 0.00002132
0.36724424 0.00002177
0.37024625 0.00002223
0.37324825 0.00002269
0.37625025 0.00002315
0.37925225 0.00002361
0.38225425 0.00002407
0.38525626 0.00002453
0.38825826 0.00002498
0.39126026 0.00002544
0.39426226 0.00002591
0.39726426 0.00002637
0.40026627 0.00002683
0.40326827 0.00002729
0.40627027 0.00002775
0.40927227 0.00002821
0.41227427 0.00002868
0.41527628 0.00002914
0.41827828 0.00002960
0.42128028 0.00003007
0.42428228 0.00003053
0.42728428 0.00003100
0.43028629 0.00003146
0.43328829 0.00003193
0.43629029 0.00003240
0.43929229 0.00003287
0.44229429 0.00003334
0.44529630 0.00003381
0.44829830 0.00003428
0.45130030 0.00003476
0.45430230 0.00003523
0.45730430 0.00003571
0.46030631 0.00003619
0.46330831 0.00003667
0.46631031 0.00003716
0.46931231 0.00003765
0.47231431 0.00003814
0.47531632 0.00003863
0.47831832 0.00003913
0.48132032 0.00003963
0.48432232 0.00004014
0.48732432 0.00004065
0.49032633 0.00004117
0.49332833 0.00004169
0.49633033 0.00004222
0.49933233 0.00004275
0.50233433 0.00004330
0.50533634 0.00004385
0.50833834 0.00004441
0.51134034 0.00004498
0.51434234 0.00004556
0.51734434 0.00004615
0.52034635 0.00004675
0.52334835 0.00004736
0.52635035 0.00004798
0.52935235 0.00004862
0.53235435 0.00004926
0.53535636 0.00004992
0.53835836 0.00005059
0.54136036 0.00005127
0.54436236 0.00005197
0.54736436 0.00005268
0.55036637 0.00005340
0.55336837 0.00005413
0.55637037 0.00005488
0.55937237 0.00005563
0.56237437 0.00005640
0.56537638 0.00005718
0.56837838 0.00005797
0.57138038 0.00005876
0.57438238 0.00005957
0.57738438 0.00006039
0.58038639 0.00006121
0.58338839 0.00006204
0.58639039 0.00006288
0.58939239 0.00006372
0.59239439 0.00006457
0.59539640 0.00006543
0.59839840 0.00006629
0.60140040 0.00006716
0.60440240 0.00006803
0.60740440 0.00006890
0.61040641 0.00006978
0.61340841 0.00007067
0.61641041 0.00007155
0.61941241 0.00007244
0.62241441 0.00007333
0.62541642 0.00007423
0.62841842 0.00007512
0.63142042 0.00007602
0.63442242 0.00007692
0.63742442 0.00007782
0.64042643 0.00007872
0.64342843 0.00007963
0.64643043 0.00008053
0.64943243 0.00008144
0.65243443 0.00008235
0.65543644 0.00008325
0.65843844 0.00008416
0.66144044 0.00008507
0.66444244 0.00008598
0.66744444 0.00008690
0.67044645 0.00008781
0.67344845 0.00008872
0.67645045 0.00008963
0.67945245 0.00009055
0.68245445 0.00009146
0.68545646 0.00009237
0.68845846 0.00009329
0.69146046 0.00009420
0.69446246 0.00009511
0.69746446 0.00009603
0.70046647 0.00009694
0.70346847 0.00009785
0.70647047 0.00009877
0.70947247 0.00009968
0.71247447 0.00010059
0.71547648 0.00010150
0.71847848 0.00010241
0.72148048 0.00010332
0.72448248 0.00010423
0.72748448 0.00010514
0.73048649 0.00010605
0.73348849 0.00010696
0.73649049 0.00010787
0.73949249 0.00010877
0.74249449 0.00010968
0.74549650 0.00011058
0.74849850 0.00011148
0.75150050 0.00011238
0.75450250 0.00011328
0.75750450 0.00011418
0.76050651 0.00011508
0.76350851 0.00011597
0.76651051 0.00011687
0.76951251 0.00011776
0.77251451 0.00011865
0.77551652 0.00011954
0.77851852 0.00012043
0.78152052 0.00012132
0.78452252 0.00012220
0.78752452 0.00012309
0.79052653 0.00012397
0.79352853 0.00012485
0.79653053 0.00012573
0.79953253 0.00012661
0.80253453 0.00012749
0.80553654 0.00012837
0.80853854 0.00012924
0.81154054 0.00013012
0.81454254 0.00013099
0.81754454 0.00013186
0.82054655 0.00013273
0.82354855 0.00013360
0.82655055 0.00013446
0.82955255 0.00013533
0.83255455 0.00013619
0.83555656 0.00013705
0.83855856 0.00013791
0.84156056 0.00013877
0.84456256 0.00013962
0.84756456 0.00014048
0.85056657 0.00014133
0.85356857 0.00014219
0.85657057 0.00014304
0.85957257 0.00014390
0.86257457 0.00014475
0.86557658 0.00014561
0.86857858 0.00014647
0.87158058 0.00014733
0.87458258 0.00014819
0.87758458 0.00014905
0.88058659 0.00014991
0.88358859 0.00015078
0.88659059 0.00015165
0.88959259 0.00015252
0.89259459 0.00015339
0.89559660 0.00015427
0.89859860 0.00015515
0.90160060 0.00015603
0.90460260 0.00015692
0.90760460 0.00015780
0.91060661 0.00015869
0.91360861 0.00015959
0.91661061 0.00016048
0.91961261 0.00016138
0.92261461 0.00016228
0.92561662 0.00016318
0.92861862 0.00016408
0.93162062 0.00016499
0.93462262 0.00016589
0.93762462 0.00016680
0.94062663 0.00016771
0.94362863 0.00016862
0.94663063 0.00016953
0.94963263 0.00017045
0.95263463 0.00017136
0.95563664 0.00017228
0.95863864 0.00017319
0.96164064 0.00017411
0.96464264 0.00017503
0.96764464 0.00017594
0.97064665 0.00017686
0.97364865 0.00017778
0.97665065 0.00017870
0.97965265 0.00017962
0.98265465 0.00018054
0.98565666 0.00018146
0.98865866 0.00018238
0.99166066 0.00018330
0.99466266 0.00018423
0.99766466 0.00018515
1.00066667 0.00018607
1.00366867 0.00018699
1.00667067 0.00018792
1.00967267 0.00018884
1.01267467 0.00018976
1.01567668 0.00019069
1.01867868 0.00019161
1.02168068 0.00019253
1.02468268 0.00019346
1.02768468 0.00019438
1.03068669 0.00019531
1.03368869 0.00019624
1.03669069 0.00019716
1.03969269 0.00019809
1.04269469 0.00019901
1.04569670 0.00019994
1.04869870 0.00020087
1.05170070 0.00020180
1.05470270 0.00020273
1.05770470 0.00020366
1.06070671 0.00020459
1.06370871 0.00020552
1.06671071 0.00020646
1.06971271 0.00020739
1.07271471 0.00020833
1.07571672 0.00020927
1.07871872 0.00021021
1.08172072 0.00021115
1.08472272 0.00021209
1.08772472 0.00021304
1.09072673 0.00021399
1.09372873 0.00021494
1.09673073 0.00021590
1.09973273 0.00021686
1.10273473 0.00021782
1.10573674 0.00021879
1.10873874 0.00021976
1.11174074 0.00022074
1.11474274 0.00022172
1.11774474 0.00022271
1.12074675 0.00022371
1.12374875 0.00022472
1.12675075 0.00022573
1.12975275 0.00022675
1.13275475 0.00022778
1.13575676 0.00022882
1.13875876 0.00022987
1.14176076 0.00023092
1.14476276 0.00023200
1.14776476 0.00023308
1.15076677 0.00023417
1.15376877 0.00023528
1.15677077 0.00023639
1.15977277 0.00023752
1.16277477 0.00023867
1.16577678 0.00023982
1.16877878 0.00024099
1.17178078 0.00024217
1.17478278 0.00024336
1.17778478 0.00024456
1.18078679 0.00024578
1.18378879 0.00024700
1.18679079 0.00024824
1.18979279 0.00024948
1.19279479 0.00025074
1.19579680 0.00025200
1.19879880 0.00025328
1.20180080 0.00025456
1.20480280 0.00025585
1.20780480 0.00025714
1.21080681 0.00025844
1.21380881 0.00025975
1.21681081 0.00026106
1.21981281 0.00026238
1.22281481 0.00026370
1.22581682 0.00026503
1.22881882 0.00026635
1.23182082 0.00026769
1.23482282 0.00026902
1.23782482 0.00027036
1.24082683 0.00027171
1.24382883 0.00027305
1.24683083 0.00027440
1.24983283 0.00027575
1.25283483 0.00027710
1.25583684 0.00027846
1.25883884 0.00027981
1.26184084 0.00028117
1.26484284 0.00028253
1.26784484 0.00028389
1.27084685 0.00028525
1.27384885 0.00028662
1.27685085 0.00028798
1.27985285 0.00028935
1.28285485 0.00029071
1.28585686 0.00029208
1.28885886 0.00029345
1.29186086 0.00029482
1.29486286 0.00029619
1.29786486 0.00029757
1.30086687 0.00029894
1.30386887 0.00030031
1.30687087 0.00030169
1.30987287 0.00030306
1.31287487 0.00030444
1.31587688 0.00030581
1.31887888 0.00030719
1.32188088 0.00030857
1.32488288 0.00030994
1.32788488 0.00031132
1.33088689 0.00031270
1.33388889 0.00031407
1.33689089 0.00031545
1.33989289 0.00031683
1.34289489 0.00031821
1.34589690 0.00031958
1.34889890 0.00032096
1.35190090 0.00032234
1.35490290 0.00032372
1.35790490 0.00032509
1.36090691 0.00032647
1.36390891 0.00032784
1.36691091 0.00032922
1.36991291 0.00033059
1.37291491 0.00033197
1.37591692 0.00033334
1.37891892 0.00033471
1.38192092 0.00033608
1.38492292 0.00033745
1.38792492 0.00033882
1.39092693 0.00034019
1.39392893 0.00034156
1.39693093 0.00034292
1.39993293 0.00034428
1.40293493 0.00034564
1.40593694 0.00034700
1.40893894 0.00034836
1.41194094 0.00034971
1.41494294 0.00035106
1.41794494 0.00035240
1.42094695 0.00035374
1.42394895 0.00035508
1.42695095 0.00035642
1.42995295 0.00035775
1.43295495 0.00035907
1.43595696 0.00036039
1.43895896 0.00036170
1.44196096 0.00036301
1.44496296 0.00036431
1.44796496 0.00036561
1.45096697 0.00036690
1.45396897 0.00036818
1.45697097 0.00036946
1.45997297 0.00037073
1.46297497 0.00037199
1.46597698 0.00037325
1.46897898 0.00037450
1.47198098 0.00037574
1.47498298 0.00037698
1.47798498 0.00037821
1.48098699 0.00037944
1.48398899 0.00038066
1.48699099 0.00038188
1.48999299 0.00038310
1.49299499 0.00038431
1.49599700 0.00038552
1.49899900 0.00038673
1.50200100 0.00038793
1.50500300 0.00038914
1.50800501 0.00039034
1.51100701 0.00039155
1.51400901 0.00039276
1.51701101 0.00039397
1.52001301 0.00039518
1.52301502 0.00039639
1.52601702 0.00039761
1.52901902 0.00039883
1.53202102 0.00040006
1.53502302 0.00040129
1.53802503 0.00040252
1.54102703 0.00040376
1.54402903 0.00040501
1.54703103 0.00040626
1.55003303 0.00040752
1.55303504 0.00040878
1.55603704 0.00041005
1.55903904 0.00041132
1.56204104 0.00041260
1.56504304 0.00041389
1.56804505 0.00041518
1.57104705 0.00041648
1.57404905 0.00041778
1.57705105 0.00041909
1.58005305 0.00042040
1.58305506 0.00042172
1.58605706 0.00042304
1.58905906 0.00042436
1.59206106 0.00042568
1.59506306 0.00042701
1.59806507 0.00042835
1.60106707 0.00042968
1.60406907 0.00043102
1.60707107 0.00043235
1.61007307 0.00043369
1.61307508 0.00043503
1.61607708 0.00043637
1.61907908 0.00043772
1.62208108 0.00043906
1.62508308 0.00044041
1.62808509 0.00044175
1.63108709 0.00044310
1.63408909 0.00044445
1.63709109 0.00044580
1.64009309 0.00044715
1.64309510 0.00044850
1.64609710 0.00044985
1.64909910 0.00045120
1.65210110 0.00045256
1.65510310 0.00045391
1.65810511 0.00045527
1.66110711 0.00045663
1.66410911 0.00045799
1.66711111 0.00045936
1.67011311 0.00046072
1.67311512 0.00046209
1.67611712 0.00046345
1.67911912 0.00046482
1.68212112 0.00046619
1.68512312 0.00046756
1.68812513 0.00046894
1.69112713 0.00047031
1.69412913 0.00047169
1.69713113 0.00047306
1.70013313 0.00047444
1.70313514 0.00047582
1.70613714 0.00047720
1.70913914 0.00047858
1.71214114 0.00047997
1.71514314 0.00048135
1.71814515 0.00048274
1.72114715 0.00048412
1.72414915 0.00048551
1.72715115 0.00048690
1.73015315 0.00048829
1.73315516 0.00048969
1.73615716 0.00049108
1.73915916 0.00049248
1.74216116 0.00049388
1.74516316 0.00049528
1.74816517 0.00049669
1.75116717 0.00049810
1.75416917 0.00049951
1.75717117 0.00050092
1.76017317 0.00050234
1.76317518 0.00050376
1.76617718 0.00050519
1.76917918 0.00050662
1.77218118 0.00050806
1.77518318 0.00050950
1.77818519 0.00051096
1.78118719 0.00051241
1.78418919 0.00051388
1.78719119 0.00051536
1.79019319 0.00051685
1.79319520 0.00051834
1.79619720 0.00051985
1.79919920 0.00052138
1.80220120 0.00052291
1.80520320 0.00052446
1.80820521 0.00052603
1.81120721 0.00052762
1.81420921 0.00052922
1.81721121 0.00053084
1.82021321 0.00053248
1.82321522 0.00053415
1.82621722 0.00053583
1.82921922 0.00053754
1.83222122 0.00053927
1.83522322 0.00054103
1.83822523 0.00054281
1.84122723 0.00054461
1.84422923 0.00054644
1.84723123 0.00054829
1.85023323 0.00055017
1.85323524 0.00055207
1.85623724 0.00055399
1.85923924 0.00055594
1.86224124 0.00055791
1.86524324 0.00055989
1.86824525 0.00056190
1.87124725 0.00056393
1.87424925 0.00056598
1.87725125 0.00056804
1.88025325 0.00057011
1.88325526 0.00057221
1.88625726 0.00057431
1.88925926 0.00057643
1.89226126 0.00057856
1.89526326 0.00058071
1.89826527 0.00058286
1.90126727 0.00058502
1.90426927 0.00058719
1.90727127 0.00058937
1.91027327 0.00059156
1.91327528 0.00059375
1.91627728 0.00059595
1.91927928 0.00059815
1.92228128 0.00060036
1.92528328 0.00060257
1.92828529 0.00060479
1.93128729 0.00060701
1.93428929 0.00060924
1.93729129 0.00061146
1.94029329 0.00061369
1.94329530 0.00061592
1.94629730 0.00061816
1.94929930 0.00062039
1.95230130 0.00062263
1.95530330 0.00062487
1.95830531 0.00062711
1.96130731 0.00062934
1.96430931 0.00063158
1.96731131 0.00063382
1.97031331 0.00063606
1.97331532 0.00063830
1.97631732 0.00064054
1.97931932 0.00064278
1.98232132 0.00064501
1.98532332 0.00064725
1.98832533 0.00064949
1.99132733 0.00065172
1.99432933 0.00065395
1.99733133 0.00065618
2.00033333 0.00065841
2.00333534 0.00066064
2.00633734 0.00066287
2.00933934 0.00066510
2.01234134 0.00066732
2.01534334 0.00066955
2.01834535 0.00067177
2.02134735 0.00067399
2.02434935 0.00067621
2.02735135 0.00067843
2.03035335 0.00068066
2.03335536 0.00068288
2.03635736 0.00068510
2.03935936 0.00068732
2.04236136 0.00068954
2.04536336 0.00069176
2.04836537 0.00069399
2.05136737 0.00069621
2.05436937 0.00069844
2.05737137 0.00070067
2.06037337 0.00070290
2.06337538 0.00070513
2.06637738 0.00070737
2.06937938 0.00070960
2.07238138 0.00071184
2.07538338 0.00071408
2.07838539 0.00071633
2.08138739 0.00071857
2.08438939 0.00072082
2.08739139 0.00072307
2.09039339 0.00072532
2.09339540 0.00072758
2.09639740 0.00072983
2.09939940 0.00073209
2.10240140 0.00073435
2.10540340 0.00073661
2.10840541 0.00073887
2.11140741 0.00074113
2.11440941 0.00074340
2.11741141 0.00074566
2.12041341 0.00074793
2.12341542 0.00075020
2.12641742 0.00075247
2.12941942 0.00075474
2.13242142 0.00075701
2.13542342 0.00075928
2.13842543 0.00076155
2.14142743 0.00076382
2.14442943 0.00076610
2.14743143 0.00076837
2.15043343 0.00077065
2.15343544 0.00077293
2.15643744 0.00077520
2.15943944 0.00077748
2.16244144 0.00077976
2.16544344 0.00078204
2.16844545 0.00078433
2.17144745 0.00078661
2.17444945 0.00078890
2.17745145 0.00079118
2.18045345 0.00079347
2.18345546 0.00079576
2.18645746 0.00079806
2.18945946 0.00080035
2.19246146 0.00080265
2.19546346 0.00080496
2.19846547 0.00080726
2.20146747 0.00080957
2.20446947 0.00081189
2.20747147 0.00081421
2.21047347 0.00081654
2.21347548 0.00081887
2.21647748 0.00082121
2.21947948 0.00082356
2.22248148 0.00082591
2.22548348 0.00082828
2.22848549 0.00083065
2.23148749 0.00083303
2.23448949 0.00083541
2.23749149 0.00083781
2.24049349 0.00084022
2.24349550 0.00084264
2.24649750 0.00084507
2.24949950 0.00084751
2.25250150 0.00084997
2.25550350 0.00085243
2.25850551 0.00085491
2.26150751 0.00085740
2.26450951 0.00085990
2.26751151 0.00086242
2.27051351 0.00086494
2.27351552 0.00086748
2.27651752 0.00087003
2.27951952 0.00087259
