# Vg      Vsd      Conductance
-0.50000000 0.12207358 0.00018084
-0.50000000 0.12541806 0.00029753
-0.50000000 0.12876254 0.00045043
-0.50000000 0.13210702 0.00053528
-0.50000000 0.13545151 0.00047292
-0.50000000 0.13879599 0.00032174
-0.50000000 0.14214047 0.00019306
-0.50000000 0.14548495 0.00012895
-0.50000000 0.14882943 0.00013201
-0.50000000 0.15217391 0.00020042
-0.50000000 0.15551839 0.00032852
-0.50000000 0.15886288 0.00047743
-0.50000000 0.16220736 0.00053412
-0.50000000 0.16555184 0.00044528
-0.50000000 0.16889632 0.00029119
-0.50000000 0.17224080 0.00017455
-0.50000000 0.17558528 0.00012416
-0.50000000 0.17892977 0.00014037
-0.50000000 0.18227425 0.00022283
-0.50000000 0.18561873 0.00036057
-0.50000000 0.18896321 0.00050031
-0.50000000 0.19230769 0.00052606
-0.50000000 0.19565217 0.00041495
-0.50000000 0.19899666 0.00026245
-0.50000000 0.20234114 0.00015892
-0.50000000 0.20568562 0.00012207
-0.50000000 0.20903010 0.00015154
-0.50000000 0.21237458 0.00024794
-0.50000000 0.21571906 0.00039283
-0.50000000 0.21906355 0.00051801
-0.50000000 0.22240803 0.00051153
-0.50000000 0.22575251 0.00038309
-0.50000000 0.22909699 0.00023598
-0.50000000 0.23244147 0.00014617
-0.50000000 0.23578595 0.00012266
-0.50000000 0.23913043 0.00016557
-0.50000000 0.24247492 0.00027550
-0.50000000 0.24581940 0.00042432
-0.50000000 0.24916388 0.00052963
-0.50000000 0.25250836 0.00049128
-0.50000000 0.25585284 0.00035078
-0.50000000 0.25919732 0.00021208
-0.50000000 0.26254181 0.00013625
-0.50000000 0.26588629 0.00012595
-0.50000000 0.26923077 0.00018246
-0.50000000 0.27257525 0.00030512
-0.50000000 0.27591973 0.00045391
-0.50000000 0.27926421 0.00053453
-0.50000000 0.28260870 0.00046629
-0.50000000 0.28595318 0.00031896
-0.50000000 0.28929766 0.00019094
-0.50000000 0.29264214 0.00012912
-0.50000000 0.29598662 0.00013194
-0.50000000 0.29933110 0.00020221
-0.50000000 0.30267559 0.00033627
-0.50000000 0.30602007 0.00048039
-0.50000000 0.30936455 0.00053244
-0.50000000 0.31270903 0.00043768
-0.50000000 0.31605351 0.00028840
-0.50000000 0.31939799 0.00017264
-0.50000000 0.32274247 0.00012472
-0.50000000 0.32608696 0.00014066
-0.50000000 0.32943144 0.00022473
-0.50000000 0.33277592 0.00036820
-0.50000000 0.33612040 0.00050254
-0.50000000 0.33946488 0.00052340
-0.50000000 0.34280936 0.00040661
-0.50000000 0.34615385 0.00025967
-0.50000000 0.34949833 0.00015721
-0.50000000 0.35284281 0.00012301
-0.50000000 0.35618729 0.00015212
-0.50000000 0.35953177 0.00024981
-0.50000000 0.36287625 0.00039996
-0.50000000 0.36622074 0.00051918
-0.50000000 0.36956522 0.00050780
-0.50000000 0.37290970 0.00037417
-0.50000000 0.37625418 0.00023318
-0.50000000 0.37959866 0.00014458
-0.50000000 0.38294314 0.00012394
-0.50000000 0.38628763 0.00016631
-0.50000000 0.38963211 0.00027709
-0.50000000 0.39297659 0.00043034
-0.50000000 0.39632107 0.00052926
-0.50000000 0.39966555 0.00048625
-0.50000000 0.40301003 0.00034131
-0.50000000 0.40635452 0.00020915
-0.50000000 0.40969900 0.00013467
-0.50000000 0.41304348 0.00012741
-0.50000000 0.41638796 0.00018308
-0.50000000 0.41973244 0.00030589
-0.50000000 0.42307692 0.00045778
-0.50000000 0.42642140 0.00053172
-0.50000000 0.42976589 0.00045937
-0.50000000 0.43311037 0.00030866
-0.50000000 0.43645485 0.00018757
-0.50000000 0.43979933 0.00012725
-0.50000000 0.44314381 0.00013321
-0.50000000 0.44648829 0.00020195
-0.50000000 0.44983278 0.00033478
-0.50000000 0.45317726 0.00047978
-0.50000000 0.45652174 0.00052487
-0.50000000 0.45986622 0.00042708
-0.50000000 0.46321070 0.00027608
-0.50000000 0.46655518 0.00016787
-0.50000000 0.46989967 0.00012163
-0.50000000 0.47324415 0.00014031
-0.50000000 0.47658863 0.00022076
-0.50000000 0.47993311 0.00035910
-0.50000000 0.48327759 0.00048901
-0.50000000 0.48662207 0.00050149
-0.50000000 0.48996656 0.00038378
-0.50000000 0.49331104 0.00023871
-0.50000000 0.49665552 0.00014542
-0.50000000 0.50000000 0.00011191

